Company_ID,Year,Environmental_Score,Social_Score,Governance_Score,ESG_Score
C0311,2022,40.45,64.74,85.45,63.55
C0311,2023,69.47,77.12,88.48,78.35
C0311,2024,70.66,78.52,48.68,65.96
C0312,2015,71.88,64.98,51.15,62.67
C0312,2016,52.10,55.26,66.28,57.88
C0312,2017,75.70,88.69,44.56,69.65
C0312,2018,44.57,73.17,61.82,59.85
C0312,2019,49.96,60.41,69.09,59.82
C0312,2020,83.87,54.02,66.10,68.00
C0312,2021,76.94,76.56,56.55,70.01
C0312,2022,40.69,52.11,67.12,53.31
C0312,2023,52.42,48.59,87.94,62.98
C0312,2024,50.72,66.49,50.30,55.84
C0313,2015,53.54,54.50,72.74,60.26
C0313,2016,52.38,71.45,42.17,55.33
C0313,2017,43.13,45.90,43.32,44.11
C0313,2018,62.95,72.75,67.59,67.76
C0313,2019,76.64,54.16,45.25,58.68
C0313,2020,70.34,40.01,41.12,50.49
C0313,2021,73.64,46.35,48.58,56.19
C0313,2022,44.06,86.68,68.24,66.33
C0313,2023,87.57,83.37,75.17,82.04
C0313,2024,81.92,51.68,50.12,61.24
C0314,2015,80.25,78.92,73.41,77.53
C0314,2016,81.15,70.43,49.12,66.90
C0314,2017,86.64,88.55,70.67,81.95
C0314,2018,67.21,58.68,60.60,62.16
C0314,2019,50.01,74.07,72.69,65.59
C0314,2020,70.84,43.18,89.75,67.92
C0314,2021,77.14,59.81,86.89,74.62
C0314,2022,76.90,88.19,40.21,68.43
C0314,2023,66.07,66.95,84.27,72.43
C0314,2024,43.42,54.39,43.32,47.05
C0315,2015,58.56,46.01,87.65,64.07
C0315,2016,86.04,75.18,54.09,71.77
C0315,2017,69.22,72.24,59.10,66.86
C0315,2018,66.92,58.70,44.58,56.73
C0315,2019,53.44,87.55,45.61,62.20
C0315,2020,58.42,41.11,76.34,58.62
C0315,2021,84.77,55.19,87.22,75.72
C0315,2022,73.32,86.05,70.54,76.64
C0315,2023,79.37,56.05,75.79,70.40
C0315,2024,62.72,52.61,78.10,64.48
C0316,2015,71.51,66.71,53.14,63.79
C0316,2016,52.42,81.19,42.26,58.62
C0316,2017,75.27,45.16,40.09,53.51
C0316,2018,61.38,87.15,57.53,68.69
C0316,2019,62.13,79.75,52.07,64.65
C0316,2020,72.47,49.06,43.12,54.88
C0316,2021,86.81,75.60,48.98,70.46
C0316,2022,43.20,59.25,46.22,49.56
C0316,2023,81.24,60.11,85.74,75.70
C0316,2024,54.62,79.16,47.01,60.27
C0317,2015,62.20,88.14,66.88,72.41
C0317,2016,41.10,46.33,69.66,52.36
C0317,2017,55.05,61.03,67.17,61.09
C0317,2018,65.13,64.05,44.95,58.04
C0317,2019,42.81,58.82,55.94,52.52
C0317,2020,64.55,58.16,42.56,55.09
C0317,2021,86.36,42.61,59.78,62.92
C0317,2022,45.27,74.28,49.43,56.33
C0317,2023,78.22,61.81,68.08,69.37
C0317,2024,60.48,49.74,74.64,61.62
C0318,2015,72.76,80.80,66.61,73.39
C0318,2016,53.01,80.13,61.71,64.95
C0318,2017,47.97,64.32,59.37,57.22
C0318,2018,48.02,54.92,82.08,61.68
C0318,2019,43.52,71.90,50.97,55.47
C0318,2020,49.28,54.41,76.71,60.13
C0318,2021,73.21,51.80,77.87,67.63
C0318,2022,84.08,76.53,60.96,73.86
C0318,2023,80.71,42.02,54.87,59.20
C0318,2024,74.26,44.74,63.53,60.84
C0319,2015,45.52,40.34,44.66,43.51
C0319,2016,54.46,47.65,42.30,48.13
C0319,2017,55.49,43.45,45.58,48.17
C0319,2018,52.50,89.79,49.36,63.88
C0319,2019,65.75,54.44,65.21,61.80
C0319,2020,66.78,47.46,82.46,65.57
C0319,2021,57.84,52.05,51.78,53.89
C0319,2022,57.69,86.81,86.76,77.08
C0319,2023,81.43,66.01,87.75,78.39
C0319,2024,79.46,58.24,87.95,75.22
C0320,2015,55.39,83.67,81.88,73.65
C0320,2016,85.69,59.75,58.19,67.88
C0320,2017,87.64,56.75,43.63,62.68
C0320,2018,56.34,50.36,68.44,58.38
C0320,2019,57.72,58.89,67.93,61.52
C0320,2020,65.28,55.83,82.50,67.87
C0320,2021,87.06,73.87,89.80,83.57
C0320,2022,83.82,54.48,65.41,67.90
C0320,2023,45.13,68.86,57.26,57.08
C0320,2024,59.64,43.29,49.30,50.74
C0321,2015,67.67,49.56,40.24,52.49
C0321,2016,65.16,60.37,65.46,63.66
C0321,2017,49.69,86.85,67.78,68.11
C0321,2018,82.94,58.86,81.25,74.35
C0321,2019,73.85,73.20,65.23,70.76
C0321,2020,81.90,52.75,85.82,73.49
C0321,2021,82.94,46.35,71.40,66.90
C0321,2022,77.42,42.93,82.02,67.45
C0321,2023,61.96,55.27,47.42,54.88
C0321,2024,70.53,47.88,82.77,67.06
C0322,2015,48.02,48.70,73.76,56.83
C0322,2016,73.68,78.04,48.51,66.74
C0322,2017,48.96,40.79,49.49,46.41
C0322,2018,74.70,67.89,86.33,76.30
C0322,2019,51.48,58.97,41.61,50.69
C0322,2020,45.88,65.33,63.13,58.11
C0322,2021,48.26,68.14,55.67,57.36
C0322,2022,40.10,55.67,73.25,56.34
C0322,2023,75.94,54.76,81.98,70.89
C0322,2024,76.62,76.67,58.02,70.44
C0323,2015,65.75,83.56,61.35,70.22
C0323,2016,48.07,49.63,89.10,62.26
C0323,2017,44.18,44.88,79.20,56.08
C0323,2018,40.96,84.89,84.86,70.24
C0323,2019,48.29,57.49,61.94,55.91
C0323,2020,84.54,67.57,51.70,67.94
C0323,2021,52.08,57.98,60.59,56.88
C0323,2022,57.71,46.29,75.80,59.94
C0323,2023,45.27,69.47,45.47,53.40
C0323,2024,51.12,66.26,53.52,56.97
C0324,2015,65.96,50.15,42.33,52.81
C0324,2016,70.39,62.59,61.62,64.87
C0324,2017,52.27,79.85,81.37,71.16
C0324,2018,42.89,69.52,41.23,51.21
C0324,2019,59.55,44.85,73.77,59.39
C0324,2020,51.71,67.40,86.62,68.58
C0324,2021,50.98,75.14,51.85,59.32
C0324,2022,87.99,79.64,74.68,80.77
C0324,2023,70.82,71.46,88.76,77.01
C0324,2024,67.84,47.63,88.11,67.86
C0325,2015,60.79,75.51,51.75,62.68
C0325,2016,61.45,73.87,45.02,60.11
C0325,2017,67.05,41.22,47.41,51.89
C0325,2018,74.82,60.59,75.10,70.17
C0325,2019,75.11,56.65,76.29,69.35
C0325,2020,48.58,73.47,73.71,65.26
C0325,2021,65.01,50.81,56.80,57.54
C0325,2022,60.60,69.54,48.49,59.54
C0325,2023,83.53,85.66,69.04,79.41
C0325,2024,71.57,79.89,64.18,71.88
C0326,2015,66.63,86.07,76.44,76.38
C0326,2016,45.77,88.93,62.07,65.59
C0326,2017,70.28,40.53,56.93,55.92
C0326,2018,45.86,71.14,54.67,57.22
C0326,2019,56.86,60.64,50.57,56.03
C0326,2020,47.14,82.99,53.29,61.14
C0326,2021,74.60,52.59,44.74,57.31
C0326,2022,50.31,89.05,57.34,65.57
C0326,2023,59.59,70.69,41.83,57.37
C0326,2024,84.78,79.68,49.32,71.26
C0327,2015,50.22,44.28,77.34,57.28
C0327,2016,65.39,49.17,56.27,56.95
C0327,2017,60.96,77.92,73.41,70.77
C0327,2018,40.91,41.10,75.84,52.62
C0327,2019,79.64,80.84,69.06,76.51
C0327,2020,43.45,40.70,87.93,57.36
C0327,2021,63.71,72.86,41.07,59.21
C0327,2022,68.03,58.25,76.93,67.74
C0327,2023,71.42,70.57,87.94,76.65
C0327,2024,74.43,74.80,83.11,77.45
C0328,2015,52.66,57.12,48.39,52.73
C0328,2016,40.50,45.40,56.34,47.41
C0328,2017,76.17,43.48,48.62,56.09
C0328,2018,66.78,69.45,70.07,68.77
C0328,2019,81.81,66.03,75.61,74.48
C0328,2020,81.07,77.11,55.85,71.34
C0328,2021,82.17,65.49,66.98,71.54
C0328,2022,64.25,61.12,74.55,66.64
C0328,2023,56.68,59.90,61.07,59.22
C0328,2024,79.58,41.32,82.70,67.87
C0329,2015,62.56,56.78,78.58,65.97
C0329,2016,49.17,88.80,43.23,60.40
C0329,2017,82.75,83.68,71.06,79.16
C0329,2018,84.13,56.47,51.77,64.12
C0329,2019,63.32,69.39,67.88,66.86
C0329,2020,43.78,82.36,87.84,71.33
C0329,2021,59.39,62.06,83.95,68.47
C0329,2022,80.18,40.90,60.23,60.43
C0329,2023,85.09,43.73,54.58,61.13
C0329,2024,50.17,65.52,51.72,55.80
C0330,2015,43.35,88.47,66.63,66.15
C0330,2016,83.87,74.66,45.71,68.08
C0330,2017,59.47,43.55,67.46,56.83
C0330,2018,67.09,49.47,40.07,52.21
C0330,2019,88.40,78.57,56.19,74.39
C0330,2020,43.33,82.07,51.00,58.80
C0330,2021,72.42,70.88,88.56,77.29
C0330,2022,43.71,72.22,76.36,64.10
C0330,2023,58.77,41.42,57.48,52.56
C0330,2024,80.19,81.43,44.64,68.75
C0331,2015,61.67,79.41,65.84,68.98
C0331,2016,89.86,52.95,50.67,64.49
C0331,2017,67.95,75.43,66.82,70.07
C0331,2018,56.06,50.74,81.77,62.86
C0331,2019,51.01,42.02,70.79,54.60
C0331,2020,57.53,50.06,71.69,59.76
C0331,2021,58.63,48.93,67.05,58.20
C0331,2022,43.44,56.89,86.36,62.23
C0331,2023,58.48,60.92,86.60,68.67
C0331,2024,63.21,65.43,65.64,64.76
C0332,2015,76.14,63.84,55.29,65.09
C0332,2016,72.84,53.53,62.98,63.12
C0332,2017,75.44,41.46,49.33,55.41
C0332,2018,40.42,70.26,71.82,60.83
C0332,2019,50.88,59.79,65.00,58.56
C0332,2020,73.08,54.93,45.17,57.73
C0332,2021,64.20,83.35,49.88,65.81
C0332,2022,40.27,77.34,63.98,60.53
C0332,2023,80.22,82.89,84.38,82.50
C0332,2024,78.64,64.75,68.32,70.57
C0333,2015,67.42,46.55,74.08,62.68
C0333,2016,43.32,74.81,56.95,58.36
C0333,2017,78.33,50.30,68.57,65.73
C0333,2018,69.19,62.06,62.37,64.54
C0333,2019,79.10,43.25,72.96,65.10
C0333,2020,77.59,81.27,42.53,67.13
C0333,2021,80.15,46.30,64.67,63.70
C0333,2022,65.90,85.15,54.80,68.62
C0333,2023,47.02,83.21,56.31,62.18
C0333,2024,73.56,63.23,88.05,74.94
C0334,2015,71.02,77.22,49.13,65.79
C0334,2016,77.11,70.97,55.56,67.88
C0334,2017,48.49,80.15,65.49,64.71
C0334,2018,49.75,61.59,83.15,64.83
C0334,2019,84.52,79.29,60.83,74.88
C0334,2020,77.50,63.12,77.19,72.60
C0334,2021,85.41,87.05,82.82,85.09
C0334,2022,77.94,64.32,55.50,65.92
C0334,2023,69.86,63.13,59.64,64.21
C0334,2024,72.71,79.25,57.83,69.93
C0335,2015,84.46,81.08,81.64,82.39
C0335,2016,68.94,67.72,42.22,59.63
C0335,2017,71.62,48.99,55.42,58.68
C0335,2018,47.82,63.39,73.97,61.73
C0335,2019,63.70,88.40,68.27,73.46
C0335,2020,75.82,77.65,61.81,71.76
C0335,2021,53.55,80.56,67.00,67.03
C0335,2022,50.11,41.64,49.88,47.21
C0335,2023,55.69,63.39,61.54,60.21
C0335,2024,52.08,72.33,65.09,63.16
C0336,2015,50.75,81.50,85.06,72.44
C0336,2016,61.24,42.46,53.04,52.25
C0336,2017,85.39,82.62,83.39,83.80
C0336,2018,65.35,67.42,72.21,68.33
C0336,2019,49.40,49.87,41.02,46.76
C0336,2020,43.85,55.86,76.23,58.65
C0336,2021,74.81,54.10,41.78,56.89
C0336,2022,59.14,66.54,89.87,71.85
C0336,2023,81.09,42.58,83.63,69.10
C0336,2024,72.98,47.93,54.87,58.59
C0337,2015,79.81,80.63,52.87,71.11
C0337,2016,53.60,46.63,59.07,53.10
C0337,2017,74.62,51.67,57.81,61.37
C0337,2018,53.20,62.67,58.62,58.16
C0337,2019,86.95,65.86,55.91,69.57
C0337,2020,71.82,78.18,71.06,73.69
C0337,2021,56.23,62.37,48.21,55.60
C0337,2022,53.48,79.49,82.30,71.76
C0337,2023,49.55,70.92,80.62,67.03
C0337,2024,74.73,45.65,63.82,61.40
C0338,2015,50.94,47.82,82.64,60.46
C0338,2016,69.77,61.85,52.36,61.32
C0338,2017,53.23,59.84,40.88,51.32
C0338,2018,73.10,77.18,70.96,73.75
C0338,2019,80.75,69.04,62.90,70.89
C0338,2020,78.90,59.41,68.36,68.89
C0338,2021,78.04,48.54,84.97,70.52
C0338,2022,49.39,51.34,88.50,63.07
C0338,2023,44.42,68.78,71.72,61.64
C0338,2024,74.95,61.17,78.20,71.44
C0339,2015,58.42,65.75,44.19,56.12
C0339,2016,61.62,48.53,48.04,52.73
C0339,2017,41.56,73.15,76.66,63.79
C0339,2018,52.98,82.63,61.57,65.72
C0339,2019,41.68,52.90,62.30,52.29
C0339,2020,83.96,64.58,55.43,67.99
C0339,2021,52.17,88.78,70.37,70.44
C0339,2022,67.87,56.66,49.26,57.93
C0339,2023,41.95,69.75,71.35,61.02
C0339,2024,73.34,44.51,48.69,55.51
C0340,2015,56.15,70.30,43.19,56.55
C0340,2016,84.90,44.48,56.52,61.97
C0340,2017,84.41,87.96,51.56,74.64
C0340,2018,56.26,75.78,84.45,72.17
C0340,2019,85.05,79.41,42.75,69.07
C0340,2020,89.81,75.21,48.83,71.28
C0340,2021,81.27,69.49,67.44,72.73
C0340,2022,82.24,62.50,64.05,69.60
C0340,2023,52.45,82.92,42.29,59.22
C0340,2024,68.84,87.84,40.36,65.68
C0341,2015,43.36,64.95,89.40,65.91
C0341,2016,44.75,86.58,72.94,68.09
C0341,2017,89.94,69.17,58.27,72.46
C0341,2018,56.33,66.92,63.52,62.26
C0341,2019,77.41,62.72,53.33,64.49
C0341,2020,80.33,50.46,57.24,62.68
C0341,2021,82.90,40.19,72.45,65.18
C0341,2022,89.88,52.08,84.14,75.37
C0341,2023,52.07,65.49,49.21,55.59
C0341,2024,42.02,59.00,82.02,61.01
C0342,2015,60.56,62.42,46.08,56.35
C0342,2016,46.50,89.03,50.75,62.10
C0342,2017,41.12,57.51,41.86,46.83
C0342,2018,58.02,62.61,47.04,55.89
C0342,2019,79.19,46.68,85.87,70.58
C0342,2020,68.31,42.40,62.97,57.89
C0342,2021,55.64,78.77,43.88,59.43
C0342,2022,72.72,68.53,87.99,76.41
C0342,2023,51.60,78.04,83.95,71.20
C0342,2024,40.72,47.49,77.73,55.32
C0343,2015,78.22,68.59,86.67,77.83
C0343,2016,71.19,52.68,51.01,58.29
C0343,2017,78.12,51.40,81.82,70.45
C0343,2018,41.95,40.58,74.50,52.34
C0343,2019,81.86,46.52,83.49,70.62
C0343,2020,70.98,55.46,79.85,68.76
C0343,2021,68.17,45.84,57.32,57.11
C0343,2022,71.23,89.29,78.72,79.75
C0343,2023,83.22,55.43,53.12,63.93
C0343,2024,69.35,46.52,56.43,57.43
C0344,2015,69.05,49.95,45.40,54.80
C0344,2016,89.53,69.39,86.75,81.89
C0344,2017,77.84,43.20,54.55,58.53
C0344,2018,62.11,83.12,66.03,70.42
C0344,2019,75.37,88.07,59.57,74.34
C0344,2020,59.46,52.34,88.00,66.60
C0344,2021,51.44,62.50,56.75,56.90
C0344,2022,69.84,41.11,78.93,63.29
C0344,2023,86.41,72.04,82.77,80.41
C0344,2024,86.46,60.70,61.78,69.64
C0345,2015,57.10,53.50,58.91,56.50
C0345,2016,66.38,50.34,77.39,64.70
C0345,2017,50.58,72.70,85.64,69.64
C0345,2018,89.78,60.81,77.75,76.11
C0345,2019,89.06,48.98,51.36,63.13
C0345,2020,72.48,74.46,84.42,77.12
C0345,2021,80.22,68.25,59.38,69.28
C0345,2022,75.76,82.93,68.81,75.83
C0345,2023,69.66,45.87,81.57,65.70
C0345,2024,42.67,79.28,49.42,57.12
C0346,2015,62.74,73.68,79.23,71.88
C0346,2016,73.74,45.75,69.81,63.10
C0346,2017,73.88,74.74,84.67,77.76
C0346,2018,58.66,62.08,48.60,56.44
C0346,2019,87.08,87.25,61.03,78.46
C0346,2020,48.37,47.08,81.64,59.03
C0346,2021,65.02,72.14,40.96,59.37
C0346,2022,74.54,59.10,45.61,59.75
C0346,2023,74.86,87.84,89.53,84.08
C0346,2024,72.43,56.50,54.02,60.98
C0347,2015,53.76,88.11,88.78,76.88
C0347,2016,47.81,85.07,49.13,60.67
C0347,2017,71.80,53.52,58.05,61.12
C0347,2018,69.97,80.18,77.64,75.93
C0347,2019,48.97,89.78,72.89,70.55
C0347,2020,75.26,52.63,69.06,65.65
C0347,2021,62.76,61.84,66.49,63.70
C0347,2022,73.39,66.01,82.17,73.86
C0347,2023,81.87,54.75,51.75,62.79
C0347,2024,48.49,40.76,62.12,50.46
C0348,2015,40.96,51.01,47.77,46.58
C0348,2016,78.96,54.10,69.80,67.62
C0348,2017,70.48,62.18,52.53,61.73
C0348,2018,74.98,48.56,56.69,60.08
C0348,2019,81.91,83.66,63.56,76.38
C0348,2020,80.14,75.25,41.34,65.57
C0348,2021,88.05,44.26,44.60,58.97
C0348,2022,66.80,72.50,74.30,71.20
C0348,2023,64.42,72.68,61.45,66.19
C0348,2024,60.09,87.81,83.24,77.05
C0349,2015,47.68,40.15,74.73,54.19
C0349,2016,68.63,52.40,40.41,53.81
C0349,2017,53.85,86.39,70.84,70.36
C0349,2018,86.07,86.61,44.69,72.45
C0349,2019,69.16,76.03,79.05,74.75
C0349,2020,69.64,78.29,89.58,79.17
C0349,2021,57.75,44.57,66.56,56.29
C0349,2022,42.60,65.69,74.14,60.81
C0349,2023,41.59,51.58,51.87,48.34
C0349,2024,61.17,49.06,61.88,57.37
C0350,2015,44.23,80.52,82.80,69.18
C0350,2016,70.34,46.75,48.37,55.16
C0350,2017,84.05,63.43,53.28,66.92
C0350,2018,84.15,86.93,62.27,77.78
C0350,2019,72.95,49.29,75.61,65.95
C0350,2020,50.56,88.90,58.79,66.09
C0350,2021,83.15,89.71,86.39,86.42
C0350,2022,84.30,67.78,44.72,65.60
C0350,2023,49.83,48.51,58.54,52.29
C0350,2024,76.87,55.81,75.45,69.37
C0351,2015,54.33,61.22,51.30,55.62
C0351,2016,80.13,55.47,72.82,69.47
C0351,2017,89.86,54.03,48.21,64.03
C0351,2018,41.50,88.61,42.80,57.64
C0351,2019,84.87,47.67,46.05,59.53
C0351,2020,71.13,76.67,86.50,78.10
C0351,2021,88.67,40.02,67.59,65.43
C0351,2022,63.25,69.81,79.82,70.96
C0351,2023,82.37,85.80,56.63,74.93
C0351,2024,43.12,54.40,69.63,55.72
C0352,2015,56.76,49.28,64.75,56.93
C0352,2016,43.35,72.58,87.29,67.74
C0352,2017,88.77,75.63,77.38,80.59
C0352,2018,80.85,74.40,76.53,77.26
C0352,2019,82.63,55.97,42.32,60.30
C0352,2020,86.90,52.61,67.48,69.00
C0352,2021,44.26,87.80,63.35,65.13
C0352,2022,59.28,86.16,86.39,77.28
C0352,2023,43.55,62.87,52.87,53.09
C0352,2024,50.54,82.31,53.49,62.11
C0353,2015,51.47,62.62,60.57,58.22
C0353,2016,63.46,61.22,52.17,58.95
C0353,2017,53.43,47.84,46.46,49.24
C0353,2018,45.05,61.32,82.87,63.08
C0353,2019,48.37,66.87,67.91,61.05
C0353,2020,47.36,41.13,83.07,57.19
C0353,2021,88.65,62.21,81.56,77.47
C0353,2022,77.96,79.07,54.10,70.38
C0353,2023,88.39,74.00,67.39,76.59
C0353,2024,61.99,71.76,44.16,59.30
C0354,2015,53.92,85.48,85.76,75.05
C0354,2016,79.91,40.90,60.21,60.34
C0354,2017,56.31,67.85,59.68,61.28
C0354,2018,54.97,79.37,55.14,63.16
C0354,2019,51.63,67.07,63.03,60.58
C0354,2020,46.48,56.19,52.59,51.76
C0354,2021,52.82,46.81,58.74,52.79
C0354,2022,57.77,84.38,80.00,74.05
C0354,2023,73.70,63.54,81.71,72.98
C0354,2024,43.13,83.91,55.21,60.75
C0355,2015,50.53,69.29,63.45,61.09
C0355,2016,80.45,73.71,83.69,79.28
C0355,2017,47.35,80.21,42.63,56.73
C0355,2018,57.13,72.96,84.46,71.52
C0355,2019,83.23,59.90,50.96,64.70
C0355,2020,47.75,65.68,73.93,62.45
C0355,2021,44.14,80.15,69.13,64.47
C0355,2022,64.23,58.68,67.65,63.52
C0355,2023,55.12,59.41,82.97,65.83
C0355,2024,68.17,44.78,45.08,52.68
C0356,2015,80.19,85.73,57.35,74.42
C0356,2016,46.86,44.55,66.91,52.77
C0356,2017,69.03,72.41,80.56,74.00
C0356,2018,65.28,60.66,50.82,58.92
C0356,2019,47.20,60.28,80.15,62.54
C0356,2020,71.20,73.98,59.98,68.39
C0356,2021,53.68,43.35,49.45,48.83
C0356,2022,64.39,69.69,77.95,70.68
C0356,2023,44.11,78.60,44.54,55.75
C0356,2024,62.98,81.41,65.74,70.04
C0357,2015,55.32,48.53,43.19,49.01
C0357,2016,81.12,84.87,57.82,74.60
C0357,2017,42.85,72.81,70.05,61.90
C0357,2018,60.93,84.09,67.81,70.94
C0357,2019,62.92,64.26,60.23,62.47
C0357,2020,76.25,67.10,61.45,68.27
C0357,2021,68.71,85.95,51.34,68.67
C0357,2022,73.36,85.00,62.79,73.72
C0357,2023,78.85,62.41,87.66,76.31
C0357,2024,83.11,53.72,82.52,73.12
C0358,2015,55.69,59.66,47.26,54.20
C0358,2016,66.90,59.39,41.49,55.93
C0358,2017,82.01,54.34,86.68,74.34
C0358,2018,89.47,53.43,66.34,69.75
C0358,2019,84.48,83.05,66.89,78.14
C0358,2020,58.57,43.49,79.04,60.37
C0358,2021,49.76,73.88,55.73,59.79
C0358,2022,64.47,48.64,64.10,59.07
C0358,2023,77.08,57.23,88.43,74.25
C0358,2024,64.63,43.08,73.61,60.44
C0359,2015,64.16,53.50,47.69,55.11
C0359,2016,81.91,78.42,46.66,69.00
C0359,2017,58.07,84.25,50.21,64.18
C0359,2018,82.99,51.08,78.34,70.80
C0359,2019,60.34,63.18,54.77,59.43
C0359,2020,56.41,63.52,41.07,53.67
C0359,2021,62.70,83.68,87.21,77.86
C0359,2022,78.12,78.14,48.49,68.25
C0359,2023,46.30,65.65,40.48,50.81
C0359,2024,49.82,73.54,51.86,58.40
C0360,2015,87.57,82.37,51.75,73.90
C0360,2016,48.77,40.48,61.10,50.12
C0360,2017,68.39,60.14,86.02,71.52
C0360,2018,68.97,85.36,83.96,79.43
C0360,2019,64.48,77.02,62.84,68.11
C0360,2020,72.24,67.14,60.54,66.64
C0360,2021,51.49,66.48,67.75,61.91
C0360,2022,67.63,57.39,52.17,59.06
C0360,2023,58.61,66.03,42.61,55.75
C0360,2024,73.08,72.77,86.96,77.60
C0361,2015,47.06,60.92,49.33,52.44
C0361,2016,68.54,75.71,49.92,64.72
C0361,2017,49.26,83.06,63.62,65.32
C0361,2018,53.93,47.73,64.58,55.42
C0361,2019,50.94,62.58,40.92,51.48
C0361,2020,49.14,60.40,47.40,52.31
C0361,2021,81.29,74.37,58.91,71.52
C0361,2022,54.29,52.49,74.19,60.32
C0361,2023,86.36,72.01,51.42,69.93
C0361,2024,88.50,83.87,61.15,77.84
C0362,2015,68.56,60.91,67.87,65.78
C0362,2016,47.15,85.55,84.43,72.38
C0362,2017,58.73,89.66,56.30,68.23
C0362,2018,79.89,45.30,46.68,57.29
C0362,2019,58.37,51.65,64.46,58.16
C0362,2020,44.35,87.52,77.34,69.74
C0362,2021,67.84,87.92,45.49,67.08
C0362,2022,82.26,44.89,61.23,62.79
C0362,2023,79.80,40.75,40.89,53.81
C0362,2024,48.76,48.06,41.68,46.16
C0363,2015,73.64,89.80,64.15,75.86
C0363,2016,51.03,49.00,54.91,51.65
C0363,2017,50.91,65.13,82.26,66.10
C0363,2018,83.70,82.42,70.11,78.74
C0363,2019,52.48,41.02,62.70,52.07
C0363,2020,53.16,70.22,60.40,61.26
C0363,2021,40.03,53.85,64.86,52.92
C0363,2022,83.53,83.12,42.02,69.56
C0363,2023,79.63,54.17,84.64,72.81
C0363,2024,71.37,74.34,89.92,78.54
C0364,2015,77.51,73.71,49.07,66.77
C0364,2016,47.60,51.07,46.02,48.23
C0364,2017,62.92,41.74,47.18,50.61
C0364,2018,57.56,60.46,73.05,63.69
C0364,2019,44.69,54.46,73.07,57.41
C0364,2020,64.31,80.45,82.40,75.72
C0364,2021,86.04,80.02,77.59,81.22
C0364,2022,42.00,62.85,62.48,55.78
C0364,2023,54.57,70.33,70.64,65.18
C0364,2024,50.38,70.21,74.41,65.00
C0365,2015,51.91,81.36,65.64,66.30
C0365,2016,85.42,61.25,63.78,70.15
C0365,2017,63.40,53.77,72.25,63.14
C0365,2018,63.31,53.25,67.87,61.48
C0365,2019,78.03,66.81,72.20,72.35
C0365,2020,47.72,62.46,70.64,60.27
C0365,2021,64.36,62.01,75.96,67.44
C0365,2022,61.50,44.56,72.14,59.40
C0365,2023,69.85,75.93,65.99,70.59
C0365,2024,89.98,50.69,74.09,71.58
C0366,2015,78.47,49.85,62.47,63.60
C0366,2016,59.89,60.64,52.08,57.54
C0366,2017,81.38,51.39,40.07,57.61
C0366,2018,48.54,69.19,68.00,61.91
C0366,2019,41.52,58.57,69.53,56.54
C0366,2020,50.22,62.45,88.60,67.09
C0366,2021,57.02,66.86,58.07,60.65
C0366,2022,65.53,50.18,59.71,58.47
C0366,2023,70.76,47.79,50.09,56.21
C0366,2024,85.53,84.02,43.53,71.03
C0367,2015,65.49,61.69,78.64,68.61
C0367,2016,65.06,60.60,52.48,59.38
C0367,2017,42.51,41.78,70.45,51.58
C0367,2018,41.75,64.90,74.39,60.34
C0367,2019,67.56,67.71,63.56,66.28
C0367,2020,61.91,67.94,83.82,71.22
C0367,2021,81.96,75.35,62.19,73.17
C0367,2022,48.03,48.87,54.25,50.38
C0367,2023,41.25,52.61,84.80,59.55
C0367,2024,62.45,80.54,83.08,75.36
C0368,2015,51.87,87.36,48.20,62.48
C0368,2016,42.48,46.80,41.30,43.53
C0368,2017,76.23,64.88,44.50,61.87
C0368,2018,45.58,50.71,54.33,50.21
C0368,2019,70.42,43.00,88.61,67.34
C0368,2020,54.05,56.28,67.93,59.42
C0368,2021,48.67,47.18,58.66,51.51
C0368,2022,58.99,75.50,84.44,72.97
C0368,2023,80.07,66.69,62.66,69.81
C0368,2024,59.60,47.19,55.76,54.19
C0369,2015,77.54,40.46,87.06,68.35
C0369,2016,46.27,80.41,82.48,69.72
C0369,2017,78.64,48.81,82.18,69.88
C0369,2018,51.85,70.31,65.61,62.59
C0369,2019,73.87,56.85,79.47,70.06
C0369,2020,68.29,69.27,48.97,62.18
C0369,2021,86.46,55.78,68.66,70.30
C0369,2022,59.37,44.35,89.19,64.30
C0369,2023,43.31,51.15,54.55,49.67
C0369,2024,40.96,49.40,79.72,56.69
C0370,2015,81.34,61.40,64.52,69.09
C0370,2016,66.24,72.91,41.99,60.38
C0370,2017,78.76,53.19,78.15,70.03
C0370,2018,51.72,40.60,48.43,46.92
C0370,2019,57.25,65.95,71.57,64.92
C0370,2020,41.51,70.29,44.28,52.03
C0370,2021,88.07,88.14,87.34,87.85
C0370,2022,73.39,69.47,54.59,65.82
C0370,2023,86.66,63.56,51.32,67.18
C0370,2024,53.27,68.67,46.46,56.13
C0371,2015,70.57,86.40,87.30,81.42
C0371,2016,73.92,81.42,75.60,76.98
C0371,2017,55.88,56.15,77.08,63.04
C0371,2018,82.41,51.86,64.97,66.41
C0371,2019,87.36,53.13,63.74,68.08
C0371,2020,84.24,65.22,45.50,64.99
C0371,2021,76.95,77.20,67.99,74.05
C0371,2022,53.87,65.16,52.35,57.13
C0371,2023,54.08,43.39,88.86,62.11
C0371,2024,88.17,76.18,79.83,81.39
C0372,2015,40.51,80.30,60.65,60.49
C0372,2016,75.80,54.47,47.57,59.28
C0372,2017,75.31,73.21,79.27,75.93
C0372,2018,71.13,61.33,46.10,59.52
