Company_ID,Year,Controversy_Score,Regulatory_Fines,ESG_Risk_Rating
C0468,2019,42.65,8.34,Medium
C0468,2020,89.47,35.12,High
C0468,2021,59.67,1.87,Medium
C0468,2022,18.24,22.62,Low
C0468,2023,47.47,27.30,Medium
C0468,2024,72.67,20.13,High
C0469,2015,60.01,24.14,High
C0469,2016,32.12,8.79,Medium
C0469,2017,38.64,3.91,Medium
C0469,2018,66.56,22.16,High
C0469,2019,51.90,46.69,Medium
C0469,2020,7.38,8.99,Low
C0469,2021,54.87,14.16,Medium
C0469,2022,45.48,43.95,Medium
C0469,2023,81.49,13.37,High
C0469,2024,11.23,19.29,Low
C0470,2015,0.10,5.09,Low
C0470,2016,82.08,2.33,High
C0470,2017,21.12,33.02,Low
C0470,2018,3.15,7.44,Low
C0470,2019,22.10,27.93,Low
C0470,2020,88.60,21.51,High
C0470,2021,17.12,4.72,Low
C0470,2022,32.00,21.45,Medium
C0470,2023,61.06,12.41,High
C0470,2024,17.95,42.92,Low
C0471,2015,64.51,13.14,High
C0471,2016,70.67,34.93,High
C0471,2017,23.10,34.23,Low
C0471,2018,9.62,9.66,Low
C0471,2019,40.20,27.78,Medium
C0471,2020,69.86,42.07,High
C0471,2021,81.35,5.02,High
C0471,2022,3.67,30.53,Low
C0471,2023,53.66,8.48,Medium
C0471,2024,25.74,12.04,Low
C0472,2015,41.61,32.42,Medium
C0472,2016,52.88,31.91,Medium
C0472,2017,73.52,33.23,High
C0472,2018,3.98,27.13,Low
C0472,2019,17.04,39.20,Low
C0472,2020,61.63,32.42,High
C0472,2021,44.09,10.67,Medium
C0472,2022,20.99,5.07,Low
C0472,2023,6.50,0.51,Low
C0472,2024,91.48,0.35,High
C0473,2015,36.29,5.32,Medium
C0473,2016,41.06,21.71,Medium
C0473,2017,4.91,0.29,Low
C0473,2018,73.86,19.13,High
C0473,2019,99.22,38.86,High
C0473,2020,97.83,6.43,High
C0473,2021,31.12,39.40,Medium
C0473,2022,96.11,9.50,High
C0473,2023,40.77,11.40,Medium
C0473,2024,38.72,12.20,Medium
C0474,2015,83.17,16.19,High
C0474,2016,79.18,25.05,High
C0474,2017,47.49,34.03,Medium
C0474,2018,44.74,38.80,Medium
C0474,2019,96.84,1.08,High
C0474,2020,40.85,7.27,Medium
C0474,2021,86.17,37.42,High
C0474,2022,74.64,38.62,High
C0474,2023,10.69,47.22,Low
C0474,2024,15.90,14.56,Low
C0475,2015,3.75,11.27,Low
C0475,2016,3.52,28.69,Low
C0475,2017,60.45,3.94,High
C0475,2018,7.70,36.26,Low
C0475,2019,13.62,23.91,Low
C0475,2020,24.43,35.50,Low
C0475,2021,55.33,7.93,Medium
C0475,2022,22.89,23.24,Low
C0475,2023,39.59,17.26,Medium
C0475,2024,35.33,23.57,Medium
C0476,2015,39.63,27.90,Medium
C0476,2016,92.90,34.23,High
C0476,2017,96.97,43.34,High
C0476,2018,7.25,11.65,Low
C0476,2019,11.05,21.34,Low
C0476,2020,5.47,5.66,Low
C0476,2021,38.76,16.71,Medium
C0476,2022,85.11,19.00,High
C0476,2023,79.98,22.07,High
C0476,2024,35.48,46.34,Medium
C0477,2015,75.07,45.50,High
C0477,2016,97.90,3.45,High
C0477,2017,19.39,20.69,Low
C0477,2018,96.39,16.00,High
C0477,2019,77.08,18.05,High
C0477,2020,11.47,37.53,Low
C0477,2021,79.45,9.86,High
C0477,2022,10.23,37.79,Low
C0477,2023,2.97,45.85,Low
C0477,2024,76.46,34.69,High
C0478,2015,89.50,20.57,High
C0478,2016,40.04,3.13,Medium
C0478,2017,2.41,5.20,Low
C0478,2018,59.76,35.74,Medium
C0478,2019,23.33,5.68,Low
C0478,2020,54.38,20.71,Medium
C0478,2021,31.79,43.58,Medium
C0478,2022,62.24,26.81,High
C0478,2023,26.03,16.84,Low
C0478,2024,14.84,11.55,Low
C0479,2015,75.24,27.00,High
C0479,2016,53.88,17.01,Medium
C0479,2017,31.74,47.95,Medium
C0479,2018,62.79,0.68,High
C0479,2019,28.72,47.26,Low
C0479,2020,36.53,10.57,Medium
C0479,2021,37.58,28.71,Medium
C0479,2022,22.65,13.19,Low
C0479,2023,44.09,40.88,Medium
C0479,2024,81.53,34.95,High
C0480,2015,97.10,11.72,High
C0480,2016,21.94,28.25,Low
C0480,2017,93.88,45.43,High
C0480,2018,27.79,11.20,Low
C0480,2019,46.99,40.69,Medium
C0480,2020,10.06,39.65,Low
C0480,2021,60.80,19.14,High
C0480,2022,51.08,1.92,Medium
C0480,2023,67.89,8.35,High
C0480,2024,60.04,23.70,High
C0481,2015,98.14,23.53,High
C0481,2016,77.01,5.29,High
C0481,2017,96.55,14.34,High
C0481,2018,52.55,18.89,Medium
C0481,2019,28.14,40.83,Low
C0481,2020,53.20,44.92,Medium
C0481,2021,46.67,30.18,Medium
C0481,2022,42.72,13.68,Medium
C0481,2023,40.11,34.28,Medium
C0481,2024,81.14,47.23,High
C0482,2015,74.11,5.50,High
C0482,2016,64.39,14.04,High
C0482,2017,64.50,27.34,High
C0482,2018,37.39,17.05,Medium
C0482,2019,43.83,43.22,Medium
C0482,2020,15.25,13.07,Low
C0482,2021,57.90,44.14,Medium
C0482,2022,14.02,41.63,Low
C0482,2023,91.53,8.40,High
C0482,2024,41.57,4.70,Medium
C0483,2015,4.27,33.85,Low
C0483,2016,0.18,19.96,Low
C0483,2017,67.63,11.62,High
C0483,2018,61.15,45.75,High
C0483,2019,77.03,4.43,High
C0483,2020,74.94,41.55,High
C0483,2021,0.31,28.06,Low
C0483,2022,16.70,6.10,Low
C0483,2023,32.59,18.75,Medium
C0483,2024,6.15,26.72,Low
C0484,2015,17.82,8.61,Low
C0484,2016,58.14,6.39,Medium
C0484,2017,45.71,13.65,Medium
C0484,2018,86.06,28.06,High
C0484,2019,22.39,38.60,Low
C0484,2020,53.53,48.08,Medium
C0484,2021,86.17,7.42,High
C0484,2022,6.04,0.43,Low
C0484,2023,87.01,49.09,High
C0484,2024,34.40,6.85,Medium
C0485,2015,85.95,37.60,High
C0485,2016,68.18,38.68,High
C0485,2017,67.28,4.22,High
C0485,2018,4.79,40.56,Low
C0485,2019,94.12,12.48,High
C0485,2020,43.11,39.67,Medium
C0485,2021,10.84,15.93,Low
C0485,2022,76.68,37.53,High
C0485,2023,86.68,42.00,High
C0485,2024,92.95,0.22,High
C0486,2015,50.64,26.16,Medium
C0486,2016,40.38,17.10,Medium
C0486,2017,58.34,42.19,Medium
C0486,2018,29.68,24.14,Low
C0486,2019,39.28,19.12,Medium
C0486,2020,53.90,7.39,Medium
C0486,2021,82.44,14.16,High
C0486,2022,85.35,49.70,High
C0486,2023,13.12,42.83,Low
C0486,2024,13.39,15.33,Low
C0487,2015,18.42,30.90,Low
C0487,2016,59.64,49.89,Medium
C0487,2017,20.28,34.46,Low
C0487,2018,61.26,16.95,High
C0487,2019,72.54,2.03,High
C0487,2020,85.85,39.96,High
C0487,2021,86.73,14.28,High
C0487,2022,21.47,7.18,Low
C0487,2023,31.22,5.77,Medium
C0487,2024,18.17,5.36,Low
C0488,2015,68.05,5.70,High
C0488,2016,68.68,25.80,High
C0488,2017,0.40,38.18,Low
C0488,2018,16.48,44.64,Low
C0488,2019,33.48,34.30,Medium
C0488,2020,20.72,4.78,Low
C0488,2021,55.13,47.35,Medium
C0488,2022,4.04,0.29,Low
C0488,2023,82.62,37.62,High
C0488,2024,46.61,49.12,Medium
C0489,2015,59.38,44.72,Medium
C0489,2016,57.98,35.81,Medium
C0489,2017,45.07,26.24,Medium
C0489,2018,56.74,49.98,Medium
C0489,2019,7.61,31.26,Low
C0489,2020,38.45,41.53,Medium
C0489,2021,70.99,9.08,High
C0489,2022,36.62,32.00,Medium
C0489,2023,25.40,0.67,Low
C0489,2024,56.51,40.41,Medium
C0490,2015,47.66,20.64,Medium
C0490,2016,53.34,12.90,Medium
C0490,2017,95.84,12.94,High
C0490,2018,15.00,48.99,Low
C0490,2019,61.65,43.31,High
C0490,2020,3.06,39.44,Low
C0490,2021,64.72,25.26,High
C0490,2022,19.73,19.95,Low
C0490,2023,80.69,29.55,High
C0490,2024,26.97,27.27,Low
C0491,2015,40.11,44.35,Medium
C0491,2016,51.58,48.65,Medium
C0491,2017,61.00,46.55,High
C0491,2018,29.91,38.40,Low
C0491,2019,15.67,20.27,Low
C0491,2020,63.52,38.07,High
C0491,2021,44.19,38.99,Medium
C0491,2022,5.76,8.50,Low
C0491,2023,53.69,40.95,Medium
C0491,2024,46.71,45.61,Medium
C0492,2015,51.23,37.57,Medium
C0492,2016,10.71,34.05,Low
C0492,2017,47.30,10.88,Medium
C0492,2018,74.53,31.89,High
C0492,2019,13.27,31.55,Low
C0492,2020,62.36,18.76,High
C0492,2021,17.79,5.64,Low
C0492,2022,30.91,21.70,Medium
C0492,2023,36.27,46.04,Medium
C0492,2024,76.34,39.06,High
C0493,2015,22.61,17.71,Low
C0493,2016,26.37,9.80,Low
C0493,2017,87.01,23.03,High
C0493,2018,74.34,37.90,High
C0493,2019,50.62,34.26,Medium
C0493,2020,31.60,44.15,Medium
C0493,2021,79.17,15.58,High
C0493,2022,56.26,24.72,Medium
C0493,2023,33.04,12.86,Medium
C0493,2024,31.48,38.67,Medium
C0494,2015,45.73,21.00,Medium
C0494,2016,94.87,21.42,High
C0494,2017,64.33,40.74,High
C0494,2018,67.94,36.49,High
C0494,2019,38.69,23.59,Medium
C0494,2020,97.66,18.83,High
C0494,2021,40.70,34.42,Medium
C0494,2022,1.20,47.12,Low
C0494,2023,80.12,21.23,High
C0494,2024,51.29,1.95,Medium
C0495,2015,15.02,43.94,Low
C0495,2016,2.29,8.32,Low
C0495,2017,99.22,45.07,High
C0495,2018,64.74,41.48,High
C0495,2019,46.58,32.98,Medium
C0495,2020,33.39,42.30,Medium
C0495,2021,7.22,12.99,Low
C0495,2022,64.53,42.79,High
C0495,2023,36.90,28.08,Medium
C0495,2024,98.97,8.86,High
C0496,2015,10.85,12.73,Low
C0496,2016,24.61,39.49,Low
C0496,2017,40.34,42.14,Medium
C0496,2018,79.74,43.74,High
C0496,2019,77.70,9.22,High
C0496,2020,24.42,45.10,Low
C0496,2021,36.13,24.69,Medium
C0496,2022,5.91,49.66,Low
C0496,2023,37.84,23.82,Medium
C0496,2024,16.83,12.61,Low
C0497,2015,91.96,2.99,High
C0497,2016,80.80,33.25,High
C0497,2017,16.51,0.25,Low
C0497,2018,49.08,41.80,Medium
C0497,2019,95.83,15.54,High
C0497,2020,41.06,33.29,Medium
C0497,2021,44.81,24.99,Medium
C0497,2022,34.15,32.86,Medium
C0497,2023,49.23,2.66,Medium
C0497,2024,59.66,9.84,Medium
C0498,2015,9.00,44.66,Low
C0498,2016,9.25,20.88,Low
C0498,2017,76.90,28.27,High
C0498,2018,98.28,22.85,High
C0498,2019,49.12,45.54,Medium
C0498,2020,86.14,9.97,High
C0498,2021,86.90,41.95,High
C0498,2022,36.96,3.00,Medium
C0498,2023,32.89,42.87,Medium
C0498,2024,72.96,45.15,High
C0499,2015,91.05,39.49,High
C0499,2016,85.36,13.86,High
C0499,2017,31.93,5.71,Medium
C0499,2018,35.50,25.04,Medium
C0499,2019,73.62,33.29,High
C0499,2020,31.74,40.96,Medium
C0499,2021,85.20,25.30,High
C0499,2022,50.93,27.33,Medium
C0499,2023,29.27,46.80,Low
C0499,2024,28.64,2.39,Low
C0500,2015,78.39,15.95,High
C0500,2016,12.47,21.91,Low
C0500,2017,93.19,31.98,High
C0500,2018,41.34,4.75,Medium
C0500,2019,84.39,43.74,High
C0500,2020,79.23,15.82,High
C0500,2021,77.93,9.25,High
C0500,2022,67.45,29.58,High
C0500,2023,49.94,7.03,Medium
C0500,2024,38.99,16.50,Medium
