Company_ID,Year,Employee_Turnover,Diversity,Training_Hours
C0441,2023,18.69,27.32,33.67
C0441,2024,23.89,48.84,28.27
C0442,2015,22.80,59.03,17.96
C0442,2016,16.54,37.89,45.66
C0442,2017,9.22,34.01,54.92
C0442,2018,11.93,30.16,22.18
C0442,2019,12.24,21.99,34.88
C0442,2020,10.78,27.14,38.91
C0442,2021,19.93,23.74,29.52
C0442,2022,21.72,39.76,56.08
C0442,2023,11.40,59.13,33.08
C0442,2024,21.92,51.50,59.14
C0443,2015,19.69,44.07,24.76
C0443,2016,13.82,39.47,13.66
C0443,2017,18.97,44.69,38.75
C0443,2018,20.39,35.04,51.17
C0443,2019,16.22,27.14,29.42
C0443,2020,13.86,43.59,19.25
C0443,2021,7.03,41.12,46.91
C0443,2022,5.03,57.78,23.54
C0443,2023,23.75,45.99,48.49
C0443,2024,10.35,50.94,23.12
C0444,2015,18.26,23.71,37.86
C0444,2016,23.87,50.44,54.38
C0444,2017,21.37,59.31,20.23
C0444,2018,7.45,46.30,51.03
C0444,2019,21.04,49.68,23.27
C0444,2020,19.53,59.18,43.03
C0444,2021,11.59,35.65,22.19
C0444,2022,18.79,52.97,15.73
C0444,2023,21.52,35.99,43.20
C0444,2024,10.83,37.04,39.74
C0445,2015,22.38,46.33,30.07
C0445,2016,6.58,30.26,11.83
C0445,2017,15.55,59.71,33.76
C0445,2018,9.66,33.17,17.44
C0445,2019,19.56,24.91,27.97
C0445,2020,8.50,32.90,39.31
C0445,2021,11.83,54.24,56.97
C0445,2022,7.55,32.56,35.57
C0445,2023,21.24,44.45,19.74
C0445,2024,7.65,57.41,57.31
C0446,2015,19.46,30.40,11.30
C0446,2016,19.14,25.25,42.14
C0446,2017,7.85,23.87,23.12
C0446,2018,16.32,37.61,47.88
C0446,2019,14.94,24.17,26.56
C0446,2020,16.89,38.15,31.44
C0446,2021,23.74,54.51,48.52
C0446,2022,6.61,51.10,54.89
C0446,2023,21.41,43.27,19.13
C0446,2024,22.24,54.02,24.81
C0447,2015,7.53,24.01,10.22
C0447,2016,18.12,44.38,52.83
C0447,2017,19.04,24.63,57.36
C0447,2018,15.97,39.29,23.97
C0447,2019,15.06,38.54,29.23
C0447,2020,11.36,30.61,31.45
C0447,2021,18.78,53.19,30.49
C0447,2022,10.71,29.13,29.64
C0447,2023,14.20,42.08,33.79
C0447,2024,22.15,39.29,17.69
C0448,2015,6.79,37.27,12.88
C0448,2016,15.57,21.34,46.18
C0448,2017,14.72,47.87,52.33
C0448,2018,12.57,20.51,50.51
C0448,2019,16.95,52.82,41.33
C0448,2020,5.31,30.66,58.44
C0448,2021,14.85,24.80,10.08
C0448,2022,14.71,36.68,25.98
C0448,2023,15.32,42.37,25.50
C0448,2024,9.25,32.41,27.48
C0449,2015,9.15,24.87,50.00
C0449,2016,17.94,20.73,27.57
C0449,2017,6.85,48.15,36.35
C0449,2018,11.12,55.46,40.70
C0449,2019,21.62,24.02,52.27
C0449,2020,7.08,29.23,40.79
C0449,2021,14.36,20.81,29.07
C0449,2022,18.37,55.40,44.74
C0449,2023,7.83,37.79,35.78
C0449,2024,11.25,57.01,36.42
C0450,2015,16.18,38.72,26.76
C0450,2016,11.54,54.49,10.08
C0450,2017,7.20,58.07,27.79
C0450,2018,9.65,33.41,25.14
C0450,2019,7.19,45.63,15.02
C0450,2020,24.67,46.66,19.93
C0450,2021,9.71,20.86,59.04
C0450,2022,15.61,37.53,23.99
C0450,2023,13.57,54.21,35.91
C0450,2024,16.39,57.85,37.47
C0451,2015,14.96,55.97,38.00
C0451,2016,19.54,58.92,12.37
C0451,2017,22.46,46.12,48.57
C0451,2018,10.71,29.31,46.52
C0451,2019,8.67,43.02,58.86
C0451,2020,24.69,36.85,19.23
C0451,2021,22.32,30.35,37.69
C0451,2022,12.28,50.91,50.19
C0451,2023,22.90,45.17,16.22
C0451,2024,18.41,51.60,49.48
C0452,2015,13.75,30.78,23.50
C0452,2016,22.47,56.16,24.04
C0452,2017,18.51,29.55,57.28
C0452,2018,21.53,44.08,25.69
C0452,2019,13.36,22.28,39.21
C0452,2020,20.97,41.64,32.00
C0452,2021,12.34,23.95,13.91
C0452,2022,19.70,33.29,57.52
C0452,2023,13.71,54.43,20.69
C0452,2024,13.10,55.74,23.38
C0453,2015,20.93,50.69,28.86
C0453,2016,7.50,34.71,34.93
C0453,2017,23.56,43.15,17.21
C0453,2018,15.17,28.96,41.50
C0453,2019,17.72,47.13,35.74
C0453,2020,13.11,33.90,25.15
C0453,2021,17.92,28.84,44.63
C0453,2022,19.20,43.40,35.70
C0453,2023,22.37,24.47,52.03
C0453,2024,22.09,47.47,52.77
C0454,2015,12.16,27.48,59.01
C0454,2016,17.32,42.14,13.37
C0454,2017,20.61,35.70,30.26
C0454,2018,20.30,42.65,35.08
C0454,2019,22.82,29.84,21.69
C0454,2020,21.64,32.42,56.10
C0454,2021,19.36,25.61,14.41
C0454,2022,19.98,51.08,31.43
C0454,2023,21.15,22.80,19.26
C0454,2024,21.76,35.06,44.11
C0455,2015,12.05,37.96,45.25
C0455,2016,20.64,27.81,53.63
C0455,2017,23.98,35.39,30.45
C0455,2018,9.66,36.72,48.76
C0455,2019,5.96,28.97,37.48
C0455,2020,6.45,45.57,50.61
C0455,2021,9.33,21.23,14.27
C0455,2022,23.40,27.90,33.17
C0455,2023,7.54,44.96,17.53
C0455,2024,19.95,45.10,49.52
C0456,2015,22.34,30.61,17.63
C0456,2016,22.55,47.32,10.40
C0456,2017,13.33,38.79,56.48
C0456,2018,14.91,41.09,34.23
C0456,2019,11.46,33.30,59.26
C0456,2020,7.95,59.37,32.65
C0456,2021,9.24,49.50,39.54
C0456,2022,7.70,29.94,47.21
C0456,2023,13.15,29.46,24.04
C0456,2024,8.41,50.97,16.64
C0457,2015,13.07,35.52,43.06
C0457,2016,22.02,23.66,35.53
C0457,2017,18.09,21.42,51.34
C0457,2018,18.26,36.56,12.25
C0457,2019,21.24,36.59,37.24
C0457,2020,5.82,48.27,19.29
C0457,2021,20.89,42.99,40.87
C0457,2022,8.93,50.80,48.02
C0457,2023,11.92,32.71,23.15
C0457,2024,11.16,44.97,34.09
C0458,2015,7.11,55.43,31.01
C0458,2016,8.47,22.77,47.74
C0458,2017,24.13,48.34,39.99
C0458,2018,17.01,48.64,16.04
C0458,2019,14.48,51.76,58.84
C0458,2020,20.16,30.76,55.62
C0458,2021,21.27,36.66,38.94
C0458,2022,7.21,29.59,48.87
C0458,2023,19.82,32.34,11.00
C0458,2024,23.65,58.74,20.07
C0459,2015,16.71,37.83,48.39
C0459,2016,17.28,53.94,15.31
C0459,2017,22.41,51.80,12.14
C0459,2018,18.59,37.78,40.79
C0459,2019,24.91,59.69,11.71
C0459,2020,10.65,53.63,19.16
C0459,2021,21.91,39.31,14.00
C0459,2022,17.25,32.39,36.71
C0459,2023,12.31,23.01,43.85
C0459,2024,22.66,38.59,19.17
C0460,2015,24.92,34.40,33.44
C0460,2016,6.16,48.46,11.01
C0460,2017,23.51,20.79,23.23
C0460,2018,9.06,53.26,18.98
C0460,2019,9.10,36.67,18.30
C0460,2020,5.84,38.79,21.25
C0460,2021,23.44,27.31,50.27
C0460,2022,20.19,57.50,57.49
C0460,2023,6.07,35.94,45.30
C0460,2024,17.67,53.71,13.61
C0461,2015,7.40,29.50,41.41
C0461,2016,20.03,23.87,46.71
C0461,2017,13.18,45.43,15.56
C0461,2018,6.04,59.38,24.72
C0461,2019,21.59,45.88,31.42
C0461,2020,16.45,44.35,25.54
C0461,2021,20.46,37.69,35.92
C0461,2022,18.49,31.35,16.55
C0461,2023,13.69,37.23,32.24
C0461,2024,18.97,25.96,46.66
C0462,2015,5.30,30.48,33.05
C0462,2016,11.79,39.50,20.52
C0462,2017,20.56,25.79,50.11
C0462,2018,20.26,51.66,29.72
C0462,2019,22.75,20.46,31.25
C0462,2020,17.22,32.86,27.88
C0462,2021,23.84,40.67,24.49
C0462,2022,16.15,57.16,40.10
C0462,2023,15.01,42.94,19.39
C0462,2024,8.94,31.80,48.46
C0463,2015,20.58,34.09,34.08
C0463,2016,18.84,33.57,54.18
C0463,2017,14.22,27.21,56.94
C0463,2018,6.74,25.79,29.15
C0463,2019,7.51,39.23,17.94
C0463,2020,7.29,30.81,35.26
C0463,2021,12.51,23.67,23.52
C0463,2022,8.18,28.66,31.33
C0463,2023,22.22,40.83,28.87
C0463,2024,22.99,30.28,32.52
C0464,2015,22.14,29.51,34.93
C0464,2016,17.18,44.83,41.37
C0464,2017,16.93,47.58,10.19
C0464,2018,22.82,29.65,22.82
C0464,2019,13.13,38.89,18.51
C0464,2020,6.25,50.58,45.52
C0464,2021,14.41,47.60,51.62
C0464,2022,16.07,22.77,46.29
C0464,2023,15.99,34.40,58.73
C0464,2024,8.18,48.93,13.86
C0465,2015,20.67,27.18,33.24
C0465,2016,19.64,27.84,54.97
C0465,2017,9.60,45.21,25.95
C0465,2018,16.02,31.35,50.12
C0465,2019,20.81,32.95,38.09
C0465,2020,5.15,40.91,58.93
C0465,2021,10.50,50.02,28.55
C0465,2022,14.44,39.93,30.86
C0465,2023,21.90,55.74,18.19
C0465,2024,20.98,24.27,17.98
C0466,2015,8.02,50.17,53.05
C0466,2016,14.25,41.75,30.36
C0466,2017,11.09,52.67,41.02
C0466,2018,13.03,32.66,47.61
C0466,2019,15.81,39.28,31.91
C0466,2020,14.99,52.94,57.69
C0466,2021,7.83,53.27,56.91
C0466,2022,7.43,35.04,44.01
C0466,2023,7.61,52.89,59.76
C0466,2024,21.83,47.30,10.13
C0467,2015,5.40,36.38,10.46
C0467,2016,9.05,58.79,13.38
C0467,2017,24.12,21.24,57.18
C0467,2018,6.32,35.31,40.24
C0467,2019,5.73,32.28,56.39
C0467,2020,12.75,57.43,16.35
C0467,2021,8.02,23.98,11.60
C0467,2022,16.32,45.12,37.16
C0467,2023,11.77,48.67,18.76
C0467,2024,9.18,27.37,52.99
C0468,2015,24.97,26.00,31.02
C0468,2016,11.82,21.91,48.52
C0468,2017,17.82,26.36,35.82
C0468,2018,22.48,52.33,36.43
C0468,2019,23.45,57.76,44.09
C0468,2020,13.20,56.06,26.77
C0468,2021,24.52,34.61,57.44
C0468,2022,19.49,49.04,30.02
C0468,2023,16.67,53.08,29.90
C0468,2024,18.87,52.50,45.37
C0469,2015,12.20,22.51,41.81
C0469,2016,13.49,28.59,59.79
C0469,2017,16.73,57.56,52.51
C0469,2018,11.54,49.60,24.23
C0469,2019,20.38,53.37,15.08
C0469,2020,10.02,40.56,15.33
C0469,2021,20.94,35.72,28.08
C0469,2022,8.04,46.05,33.86
C0469,2023,9.35,38.91,41.86
C0469,2024,20.06,34.95,52.89
C0470,2015,10.26,33.92,59.48
C0470,2016,20.91,26.32,30.44
C0470,2017,20.68,41.18,37.28
C0470,2018,10.15,40.79,40.04
C0470,2019,6.46,43.63,37.93
C0470,2020,8.33,24.65,14.52
C0470,2021,20.05,56.60,15.75
C0470,2022,21.94,49.68,54.44
C0470,2023,12.66,25.24,43.78
C0470,2024,8.28,23.17,43.94
C0471,2015,6.51,45.72,50.74
C0471,2016,9.32,33.66,14.21
C0471,2017,24.59,32.76,30.77
C0471,2018,8.41,53.60,22.33
C0471,2019,6.72,33.81,43.04
C0471,2020,20.71,45.29,20.75
C0471,2021,17.31,41.48,44.61
C0471,2022,15.70,30.52,29.40
C0471,2023,13.96,33.27,31.97
C0471,2024,19.04,57.73,50.90
C0472,2015,18.97,33.25,27.41
C0472,2016,13.49,51.36,22.83
C0472,2017,9.68,54.45,52.51
C0472,2018,21.83,22.84,44.27
C0472,2019,8.29,46.52,30.19
C0472,2020,15.68,49.97,34.93
C0472,2021,18.85,37.36,27.39
C0472,2022,17.78,42.77,37.56
C0472,2023,17.38,26.47,16.93
C0472,2024,18.25,32.74,54.42
C0473,2015,22.51,48.31,37.70
C0473,2016,12.31,44.10,29.26
C0473,2017,17.55,25.46,38.58
C0473,2018,18.94,59.52,18.06
C0473,2019,16.81,57.51,13.92
C0473,2020,23.06,28.96,37.41
C0473,2021,18.10,55.00,13.52
C0473,2022,13.49,30.69,43.04
C0473,2023,21.91,42.55,50.01
C0473,2024,14.79,51.28,59.42
C0474,2015,15.60,33.76,48.46
C0474,2016,16.65,42.21,58.71
C0474,2017,11.46,38.01,11.11
C0474,2018,19.45,50.41,37.94
C0474,2019,6.96,39.15,18.24
C0474,2020,22.38,42.68,22.26
C0474,2021,20.09,53.82,46.73
C0474,2022,12.07,47.95,22.64
C0474,2023,9.53,41.10,18.99
C0474,2024,12.76,38.45,28.59
C0475,2015,21.10,25.07,14.16
C0475,2016,5.63,22.25,17.32
C0475,2017,14.36,58.11,17.32
C0475,2018,10.08,27.46,21.30
C0475,2019,22.50,31.07,53.54
C0475,2020,13.28,44.44,24.76
C0475,2021,18.96,53.12,23.69
C0475,2022,12.16,53.33,16.30
C0475,2023,11.59,53.19,10.81
C0475,2024,11.52,59.12,18.02
C0476,2015,18.56,22.23,46.15
C0476,2016,24.28,35.99,58.49
C0476,2017,9.16,56.54,47.19
C0476,2018,17.88,38.69,52.66
C0476,2019,10.31,54.85,49.34
C0476,2020,15.99,20.71,24.80
C0476,2021,15.83,40.17,46.56
C0476,2022,14.00,56.90,47.53
C0476,2023,14.97,30.45,22.93
C0476,2024,22.60,57.19,56.03
C0477,2015,6.77,20.34,59.90
C0477,2016,21.61,23.16,38.06
C0477,2017,14.25,39.07,25.83
C0477,2018,11.67,24.26,27.88
C0477,2019,8.54,29.02,39.12
C0477,2020,21.30,31.90,10.39
C0477,2021,16.84,39.26,25.42
C0477,2022,19.57,35.62,12.45
C0477,2023,11.30,56.89,41.21
C0477,2024,12.86,55.44,40.20
C0478,2015,23.27,49.92,39.55
C0478,2016,24.22,46.37,17.55
C0478,2017,19.80,28.17,57.23
C0478,2018,19.99,44.07,36.71
C0478,2019,18.89,25.88,37.79
C0478,2020,16.74,38.11,37.21
C0478,2021,16.90,38.46,36.22
C0478,2022,24.28,47.59,56.92
C0478,2023,20.02,53.41,40.10
C0478,2024,18.11,32.82,34.26
C0479,2015,8.78,21.65,48.32
C0479,2016,24.54,21.88,22.57
C0479,2017,15.41,54.99,19.60
C0479,2018,23.87,39.45,31.96
C0479,2019,19.27,29.92,10.78
C0479,2020,5.80,21.29,24.68
C0479,2021,15.78,41.15,31.00
C0479,2022,22.85,25.48,38.93
C0479,2023,6.04,36.68,37.16
C0479,2024,22.33,40.64,28.37
C0480,2015,17.27,29.17,27.16
C0480,2016,5.89,27.95,10.07
C0480,2017,12.47,20.79,54.06
C0480,2018,5.60,43.42,21.56
C0480,2019,5.03,28.02,27.90
C0480,2020,22.93,55.13,11.01
C0480,2021,19.97,44.15,57.84
C0480,2022,10.79,42.26,34.73
C0480,2023,7.27,40.19,11.16
C0480,2024,6.09,28.61,22.56
C0481,2015,23.34,58.78,53.96
C0481,2016,17.51,58.68,28.79
C0481,2017,8.21,32.85,44.47
C0481,2018,18.63,51.05,40.69
C0481,2019,24.98,24.77,33.60
C0481,2020,20.76,51.22,51.66
C0481,2021,13.93,31.45,12.02
C0481,2022,21.28,31.57,55.62
C0481,2023,19.89,40.29,45.90
C0481,2024,6.77,35.69,53.19
C0482,2015,23.51,24.71,10.85
C0482,2016,22.68,43.72,14.24
C0482,2017,16.81,28.55,20.29
C0482,2018,15.16,37.78,39.68
C0482,2019,9.55,29.24,14.62
C0482,2020,21.69,54.30,56.58
C0482,2021,13.64,33.52,47.43
C0482,2022,16.59,55.50,50.38
C0482,2023,8.40,33.04,39.19
C0482,2024,9.28,27.18,41.55
C0483,2015,24.70,43.07,21.05
C0483,2016,14.88,42.21,55.50
C0483,2017,21.31,44.76,42.45
C0483,2018,21.59,32.09,30.89
C0483,2019,24.63,32.80,54.08
C0483,2020,24.66,29.50,53.19
C0483,2021,14.14,57.14,10.03
C0483,2022,24.01,47.32,56.24
C0483,2023,12.31,50.25,28.17
C0483,2024,17.15,27.77,31.11
C0484,2015,21.43,46.46,14.27
C0484,2016,23.28,50.51,53.88
C0484,2017,15.48,33.70,36.96
C0484,2018,13.36,26.31,55.29
C0484,2019,19.57,47.88,49.04
C0484,2020,14.12,44.45,54.90
C0484,2021,18.44,43.02,57.41
C0484,2022,21.08,27.30,54.30
C0484,2023,21.82,30.50,20.49
C0484,2024,10.09,45.00,13.51
C0485,2015,16.43,44.54,41.01
C0485,2016,5.50,42.19,17.75
C0485,2017,20.96,50.73,53.16
C0485,2018,7.50,52.59,57.37
C0485,2019,22.43,31.06,16.06
C0485,2020,13.14,26.30,21.79
C0485,2021,8.35,28.05,41.26
C0485,2022,20.92,31.25,46.26
C0485,2023,9.01,57.91,35.62
C0485,2024,12.89,25.49,28.45
C0486,2015,16.34,55.15,25.30
C0486,2016,12.20,28.14,43.30
C0486,2017,8.58,33.94,47.23
C0486,2018,13.12,25.03,24.44
C0486,2019,7.88,24.13,26.30
C0486,2020,19.38,23.81,33.00
C0486,2021,8.43,33.71,32.51
C0486,2022,14.65,40.95,52.13
C0486,2023,16.21,28.03,31.85
C0486,2024,23.90,57.31,58.92
C0487,2015,6.57,43.46,25.55
C0487,2016,23.61,55.40,44.64
C0487,2017,9.16,25.95,47.95
C0487,2018,21.82,25.74,41.52
C0487,2019,6.81,53.87,28.35
C0487,2020,24.77,42.72,22.87
C0487,2021,21.15,57.54,40.21
C0487,2022,6.26,25.88,42.93
C0487,2023,9.28,21.04,22.88
C0487,2024,15.97,56.66,26.82
C0488,2015,15.47,47.95,53.10
C0488,2016,17.59,52.29,50.53
C0488,2017,14.27,31.84,19.19
C0488,2018,19.68,20.12,56.67
C0488,2019,11.97,39.32,41.40
C0488,2020,8.53,59.60,34.84
C0488,2021,5.68,56.30,20.04
C0488,2022,11.50,22.88,46.51
C0488,2023,13.54,27.51,56.04
C0488,2024,18.18,32.45,13.25
C0489,2015,21.13,53.22,36.04
C0489,2016,9.80,52.99,53.86
C0489,2017,14.86,27.40,57.63
C0489,2018,9.67,41.32,13.61
C0489,2019,24.02,40.07,49.55
C0489,2020,17.95,36.57,24.07
C0489,2021,18.56,41.44,37.08
C0489,2022,15.62,31.71,49.19
C0489,2023,10.64,41.26,37.26
C0489,2024,9.01,47.42,15.50
C0490,2015,18.13,22.50,39.53
C0490,2016,23.43,58.69,15.89
C0490,2017,9.26,26.61,27.37
C0490,2018,16.44,34.41,37.91
C0490,2019,15.59,38.83,59.57
C0490,2020,17.83,21.64,46.35
C0490,2021,16.76,41.93,25.17
C0490,2022,10.46,54.80,53.83
C0490,2023,18.83,56.04,21.31
C0490,2024,10.45,33.05,29.20
C0491,2015,18.06,42.35,42.35
C0491,2016,11.00,51.07,30.53
C0491,2017,6.65,30.11,46.48
C0491,2018,7.54,41.14,42.53
C0491,2019,21.68,34.67,43.36
C0491,2020,7.43,35.13,31.01
C0491,2021,11.61,23.77,12.76
C0491,2022,10.75,36.28,53.64
C0491,2023,6.16,26.44,13.70
C0491,2024,16.99,32.05,33.20
C0492,2015,20.98,33.21,25.10
C0492,2016,24.85,37.22,24.82
C0492,2017,23.72,56.68,21.33
C0492,2018,5.99,45.24,23.58
C0492,2019,10.15,58.98,57.77
C0492,2020,13.24,43.63,58.60
C0492,2021,22.50,52.22,38.55
C0492,2022,12.20,53.37,36.23
C0492,2023,16.41,49.56,12.42
C0492,2024,18.19,46.80,50.19
C0493,2015,10.96,36.72,18.53
C0493,2016,16.64,42.69,17.13
C0493,2017,6.02,27.75,31.20
C0493,2018,14.60,44.73,27.38
C0493,2019,12.57,40.57,14.83
C0493,2020,12.12,52.17,17.40
C0493,2021,9.70,56.10,59.62
C0493,2022,21.35,25.31,46.74
C0493,2023,22.64,47.64,39.93
C0493,2024,22.76,58.00,25.18
C0494,2015,12.92,56.72,31.42
C0494,2016,10.18,53.38,41.40
C0494,2017,6.97,21.93,49.21
C0494,2018,18.45,30.10,57.32
C0494,2019,11.60,25.93,16.13
C0494,2020,10.53,57.08,19.58
C0494,2021,12.43,49.96,38.38
C0494,2022,16.09,41.27,56.92
C0494,2023,8.24,59.18,32.63
C0494,2024,24.23,27.79,41.70
C0495,2015,19.65,45.66,24.69
C0495,2016,5.94,44.38,50.59
C0495,2017,11.14,33.62,40.26
C0495,2018,6.01,39.42,29.09
C0495,2019,9.59,29.42,37.13
C0495,2020,10.73,47.08,44.74
C0495,2021,19.36,36.73,20.68
C0495,2022,19.37,20.94,27.07
C0495,2023,5.91,58.03,22.53
C0495,2024,16.76,40.06,58.01
C0496,2015,24.22,48.23,12.15
C0496,2016,17.57,27.88,12.82
C0496,2017,24.21,25.09,27.79
C0496,2018,12.61,56.10,36.90
C0496,2019,14.20,43.64,26.44
C0496,2020,14.91,39.73,52.85
C0496,2021,23.48,40.85,18.47
C0496,2022,12.61,29.45,28.23
C0496,2023,24.67,56.51,34.40
C0496,2024,15.86,28.57,20.11
C0497,2015,9.36,26.32,24.50
C0497,2016,7.07,57.20,57.37
C0497,2017,8.46,30.30,36.01
C0497,2018,5.79,54.50,53.48
C0497,2019,18.85,50.90,23.47
C0497,2020,15.34,35.28,40.62
C0497,2021,19.76,30.16,48.16
C0497,2022,20.65,50.36,31.08
C0497,2023,23.63,43.90,41.24
C0497,2024,7.34,30.16,53.16
C0498,2015,8.72,55.64,17.04
C0498,2016,15.97,48.84,27.74
C0498,2017,7.59,56.37,51.20
C0498,2018,6.85,37.50,21.54
C0498,2019,18.33,25.13,37.81
C0498,2020,19.49,56.96,31.90
C0498,2021,21.87,44.06,43.24
C0498,2022,23.31,44.24,43.40
C0498,2023,13.85,43.37,38.92
C0498,2024,24.60,38.90,57.34
C0499,2015,5.76,30.20,18.77
C0499,2016,22.40,44.52,51.75
C0499,2017,11.43,48.74,34.47
C0499,2018,23.43,56.66,43.09
C0499,2019,9.45,22.89,23.69
C0499,2020,19.82,30.19,14.73
C0499,2021,13.51,51.07,48.89
C0499,2022,12.63,51.01,22.59
C0499,2023,6.19,28.48,29.51
C0499,2024,19.12,27.39,12.38
C0500,2015,8.51,34.69,42.51
C0500,2016,14.26,22.52,44.37
C0500,2017,7.83,49.21,55.08
C0500,2018,17.09,46.79,54.55
C0500,2019,9.62,54.35,45.26
C0500,2020,16.89,37.20,26.11
C0500,2021,23.93,45.47,28.73
C0500,2022,23.42,58.16,29.09
C0500,2023,9.01,58.35,16.48
C0500,2024,6.98,22.84,57.36
