Company_ID,Year,Board_Independence,Female_Board,Exec_Comp_to_Revenue
C0441,2017,57.80,32.02,2.03
C0441,2018,81.02,16.09,3.04
C0441,2019,53.85,38.38,4.56
C0441,2020,68.95,26.40,4.52
C0441,2021,84.61,31.25,3.87
C0441,2022,66.52,35.07,5.76
C0441,2023,88.53,38.70,2.23
C0441,2024,75.24,35.59,3.84
C0442,2015,80.27,19.31,5.05
C0442,2016,70.39,39.93,2.16
C0442,2017,67.19,42.29,5.36
C0442,2018,53.39,11.51,4.20
C0442,2019,54.80,22.33,2.91
C0442,2020,72.87,49.11,4.24
C0442,2021,74.55,17.11,5.64
C0442,2022,89.39,17.31,5.94
C0442,2023,84.31,33.65,2.41
C0442,2024,83.78,23.53,5.55
C0443,2015,61.46,36.28,1.19
C0443,2016,66.47,20.51,1.04
C0443,2017,54.09,27.04,4.01
C0443,2018,73.26,49.94,3.41
C0443,2019,52.78,24.94,3.35
C0443,2020,67.87,13.45,2.17
C0443,2021,72.65,39.70,3.99
C0443,2022,59.13,33.54,1.08
C0443,2023,81.02,27.78,3.17
C0443,2024,76.99,46.35,2.83
C0444,2015,55.91,15.87,1.97
C0444,2016,89.35,29.59,3.55
C0444,2017,71.68,17.67,4.45
C0444,2018,51.06,13.34,5.06
C0444,2019,64.00,27.69,3.31
C0444,2020,89.17,47.89,2.20
C0444,2021,86.09,38.88,2.05
C0444,2022,56.05,19.38,3.90
C0444,2023,84.20,28.50,2.95
C0444,2024,74.74,41.90,2.59
C0445,2015,50.87,17.82,3.61
C0445,2016,80.30,18.15,3.78
C0445,2017,66.51,17.24,2.17
C0445,2018,65.85,34.30,2.89
C0445,2019,65.31,11.16,4.54
C0445,2020,73.86,33.50,2.94
C0445,2021,78.57,43.01,3.22
C0445,2022,75.91,41.31,4.20
C0445,2023,59.67,36.67,1.95
C0445,2024,78.27,18.78,5.33
C0446,2015,55.42,42.66,2.69
C0446,2016,88.85,48.30,4.44
C0446,2017,68.94,17.35,2.49
C0446,2018,53.65,46.41,4.24
C0446,2019,73.06,44.12,2.39
C0446,2020,73.08,49.17,4.74
C0446,2021,51.55,22.77,1.52
C0446,2022,50.43,47.36,2.54
C0446,2023,89.84,17.18,3.84
C0446,2024,65.60,17.01,4.17
C0447,2015,59.82,14.28,1.69
C0447,2016,71.91,27.11,2.60
C0447,2017,50.33,10.49,1.51
C0447,2018,50.52,25.25,5.17
C0447,2019,54.51,35.04,5.92
C0447,2020,82.10,13.13,2.42
C0447,2021,59.93,42.74,3.42
C0447,2022,70.14,21.71,3.53
C0447,2023,58.94,11.86,1.82
C0447,2024,71.79,24.98,4.34
C0448,2015,70.35,15.54,3.58
C0448,2016,66.03,41.81,3.57
C0448,2017,67.33,23.36,1.29
C0448,2018,76.14,14.68,1.40
C0448,2019,83.69,28.15,5.82
C0448,2020,62.78,28.08,5.70
C0448,2021,71.29,21.02,1.09
C0448,2022,84.17,23.08,3.70
C0448,2023,56.72,40.75,1.32
C0448,2024,89.18,35.55,4.97
C0449,2015,80.03,18.59,1.25
C0449,2016,64.64,47.93,3.75
C0449,2017,65.01,22.19,4.10
C0449,2018,58.21,31.34,1.48
C0449,2019,60.72,32.84,3.97
C0449,2020,73.48,18.55,5.71
C0449,2021,50.15,21.65,1.49
C0449,2022,50.93,29.23,4.42
C0449,2023,89.46,20.25,2.36
C0449,2024,59.42,22.23,2.37
C0450,2015,83.18,34.53,3.72
C0450,2016,74.50,39.35,5.64
C0450,2017,67.84,42.04,2.15
C0450,2018,79.29,14.87,5.97
C0450,2019,52.00,39.48,1.46
C0450,2020,80.24,47.45,5.70
C0450,2021,84.28,33.23,1.09
C0450,2022,61.21,34.19,1.81
C0450,2023,62.06,48.21,5.88
C0450,2024,54.12,44.78,2.33
C0451,2015,84.24,32.31,1.04
C0451,2016,82.32,40.63,5.43
C0451,2017,67.01,17.24,5.57
C0451,2018,65.11,26.52,4.72
C0451,2019,67.10,38.62,5.70
C0451,2020,66.81,21.54,2.33
C0451,2021,67.18,28.16,4.23
C0451,2022,55.83,16.91,4.71
C0451,2023,50.54,45.91,5.87
C0451,2024,80.50,45.83,5.49
C0452,2015,63.75,29.13,1.30
C0452,2016,69.64,17.68,2.70
C0452,2017,62.30,37.17,4.08
C0452,2018,65.27,18.54,5.28
C0452,2019,52.99,19.14,2.40
C0452,2020,64.81,48.88,1.04
C0452,2021,68.52,13.98,1.93
C0452,2022,83.31,25.17,3.13
C0452,2023,62.89,32.19,1.31
C0452,2024,53.54,14.31,1.21
C0453,2015,80.37,11.56,3.01
C0453,2016,65.03,31.69,4.24
C0453,2017,86.61,14.58,4.55
C0453,2018,88.36,20.05,3.66
C0453,2019,84.87,29.89,3.18
C0453,2020,59.07,23.90,1.09
C0453,2021,60.15,38.42,2.31
C0453,2022,81.76,48.50,4.35
C0453,2023,67.84,40.13,3.25
C0453,2024,61.91,50.00,2.32
C0454,2015,61.76,25.56,2.15
C0454,2016,73.10,22.21,1.09
C0454,2017,85.80,18.50,5.13
C0454,2018,74.76,45.40,5.39
C0454,2019,74.81,25.60,2.83
C0454,2020,79.88,38.44,4.51
C0454,2021,80.41,36.99,1.32
C0454,2022,86.38,12.28,5.44
C0454,2023,56.48,45.19,5.53
C0454,2024,89.39,29.46,1.78
C0455,2015,63.15,18.94,4.90
C0455,2016,61.26,49.16,3.37
C0455,2017,70.39,40.13,4.41
C0455,2018,60.57,34.67,3.37
C0455,2019,59.32,49.54,1.39
C0455,2020,88.67,40.26,5.20
C0455,2021,54.16,14.85,1.43
C0455,2022,89.60,49.65,2.80
C0455,2023,74.90,33.90,5.93
C0455,2024,88.34,21.98,3.13
C0456,2015,85.90,42.70,5.10
C0456,2016,75.94,11.92,1.84
C0456,2017,73.59,36.17,5.15
C0456,2018,89.71,16.37,3.31
C0456,2019,70.61,13.50,3.55
C0456,2020,57.15,24.16,5.84
C0456,2021,89.72,24.25,5.43
C0456,2022,62.94,34.02,2.74
C0456,2023,53.50,32.62,5.75
C0456,2024,78.68,37.52,1.52
C0457,2015,67.84,16.96,1.13
C0457,2016,65.52,44.83,3.66
C0457,2017,75.26,44.35,4.85
C0457,2018,52.11,18.65,2.10
C0457,2019,77.93,28.94,1.40
C0457,2020,70.14,29.52,5.23
C0457,2021,69.61,46.85,5.93
C0457,2022,86.00,46.22,4.47
C0457,2023,83.25,12.70,5.88
C0457,2024,71.26,48.32,5.16
C0458,2015,73.13,12.74,2.26
C0458,2016,82.28,31.98,1.55
C0458,2017,66.45,22.46,5.04
C0458,2018,76.85,25.62,4.30
C0458,2019,71.63,35.07,5.06
C0458,2020,69.99,33.35,4.59
C0458,2021,89.39,16.70,3.53
C0458,2022,50.70,48.79,5.70
C0458,2023,66.59,11.15,4.77
C0458,2024,87.21,23.74,1.04
C0459,2015,87.13,42.06,4.52
C0459,2016,79.91,44.04,3.72
C0459,2017,73.68,41.89,1.69
C0459,2018,77.63,24.90,3.18
C0459,2019,60.12,36.94,3.62
C0459,2020,69.54,40.57,3.34
C0459,2021,71.44,33.12,3.17
C0459,2022,52.55,37.16,4.16
C0459,2023,84.65,32.15,4.29
C0459,2024,68.27,12.20,4.49
C0460,2015,85.96,20.93,4.81
C0460,2016,65.60,38.11,5.17
C0460,2017,66.35,19.66,3.87
C0460,2018,59.77,28.22,1.36
C0460,2019,75.77,31.38,2.82
C0460,2020,71.94,36.84,1.02
C0460,2021,86.52,20.37,3.98
C0460,2022,67.17,33.81,5.88
C0460,2023,75.92,33.86,5.14
C0460,2024,78.30,43.80,3.43
C0461,2015,62.79,32.08,4.54
C0461,2016,85.23,21.80,4.71
C0461,2017,65.23,30.91,3.97
C0461,2018,75.49,14.29,5.43
C0461,2019,74.63,34.31,2.61
C0461,2020,66.86,46.65,4.37
C0461,2021,57.33,31.19,1.32
C0461,2022,73.70,21.69,1.69
C0461,2023,65.02,26.22,5.69
C0461,2024,65.16,46.07,3.72
C0462,2015,69.72,42.52,4.77
C0462,2016,77.09,42.13,5.35
C0462,2017,79.18,32.56,5.67
C0462,2018,67.08,25.86,1.45
C0462,2019,54.80,15.30,4.51
C0462,2020,81.67,49.02,4.15
C0462,2021,76.78,17.16,4.00
C0462,2022,82.03,20.08,1.73
C0462,2023,62.64,40.57,4.87
C0462,2024,86.36,24.03,2.58
C0463,2015,60.51,33.35,2.11
C0463,2016,61.59,40.47,4.54
C0463,2017,71.46,32.24,2.08
C0463,2018,89.89,29.63,3.49
C0463,2019,58.09,12.03,2.59
C0463,2020,83.54,29.51,5.12
C0463,2021,50.09,28.20,5.77
C0463,2022,59.50,45.22,5.12
C0463,2023,63.85,27.90,2.98
C0463,2024,75.94,35.20,1.81
C0464,2015,54.55,40.95,4.49
C0464,2016,55.15,28.71,5.52
C0464,2017,55.85,20.43,3.01
C0464,2018,76.50,45.76,1.20
C0464,2019,54.59,45.82,1.62
C0464,2020,65.93,45.99,2.91
C0464,2021,56.27,20.91,3.50
C0464,2022,65.28,22.62,2.45
C0464,2023,78.56,46.75,3.44
C0464,2024,61.11,15.03,5.79
C0465,2015,74.71,36.24,1.39
C0465,2016,59.94,21.69,5.02
C0465,2017,79.50,38.85,3.28
C0465,2018,81.08,43.35,4.27
C0465,2019,62.42,26.32,5.85
C0465,2020,50.95,16.05,3.30
C0465,2021,55.16,39.29,1.48
C0465,2022,69.64,12.23,5.14
C0465,2023,65.28,10.60,2.32
C0465,2024,63.82,45.09,5.53
C0466,2015,73.17,42.67,1.41
C0466,2016,56.46,33.28,2.14
C0466,2017,68.27,36.61,5.84
C0466,2018,58.14,48.10,5.40
C0466,2019,89.24,12.51,2.09
C0466,2020,51.94,18.66,4.88
C0466,2021,50.63,39.17,1.43
C0466,2022,72.57,20.56,1.79
C0466,2023,52.51,18.29,1.91
C0466,2024,82.44,27.69,1.22
C0467,2015,82.78,38.95,3.42
C0467,2016,67.29,18.42,2.95
C0467,2017,83.53,27.18,3.95
C0467,2018,79.62,30.75,4.44
C0467,2019,55.42,16.89,3.98
C0467,2020,84.38,29.07,2.39
C0467,2021,84.97,44.64,1.41
C0467,2022,62.91,39.84,4.66
C0467,2023,81.00,30.14,2.55
C0467,2024,85.89,15.01,2.24
C0468,2015,79.83,10.93,4.45
C0468,2016,53.76,12.69,3.21
C0468,2017,53.79,40.01,2.02
C0468,2018,89.30,38.17,4.83
C0468,2019,71.65,39.84,5.03
C0468,2020,75.78,22.29,5.93
C0468,2021,86.49,13.60,3.34
C0468,2022,50.30,38.57,1.18
C0468,2023,67.07,46.90,3.59
C0468,2024,72.66,28.09,1.12
C0469,2015,50.09,40.57,5.74
C0469,2016,74.98,39.12,1.87
C0469,2017,84.04,44.15,5.63
C0469,2018,52.20,11.14,5.75
C0469,2019,82.17,48.21,4.88
C0469,2020,89.10,44.61,1.44
C0469,2021,86.81,45.06,3.79
C0469,2022,71.48,49.85,2.77
C0469,2023,84.42,35.58,5.10
C0469,2024,80.83,13.27,2.51
C0470,2015,82.71,42.91,3.26
C0470,2016,65.92,15.40,3.87
C0470,2017,69.02,39.52,1.18
C0470,2018,59.56,26.96,4.04
C0470,2019,52.06,10.26,2.72
C0470,2020,73.89,27.43,3.65
C0470,2021,62.38,41.87,1.62
C0470,2022,70.11,13.50,2.68
C0470,2023,88.51,10.09,3.91
C0470,2024,52.53,28.11,3.86
C0471,2015,84.94,10.06,1.79
C0471,2016,53.47,47.39,3.07
C0471,2017,76.14,42.99,3.60
C0471,2018,63.73,35.20,1.41
C0471,2019,54.01,10.69,4.00
C0471,2020,80.28,32.79,2.16
C0471,2021,77.94,36.84,5.60
C0471,2022,75.61,33.50,2.34
C0471,2023,88.60,47.88,4.94
C0471,2024,50.95,43.25,3.91
C0472,2015,67.39,24.60,4.43
C0472,2016,72.51,37.79,5.51
C0472,2017,64.31,28.45,5.24
C0472,2018,76.78,47.13,1.64
C0472,2019,85.97,34.73,5.67
C0472,2020,77.88,33.28,1.69
C0472,2021,72.77,30.03,2.58
C0472,2022,79.51,25.11,3.62
C0472,2023,54.39,15.92,5.67
C0472,2024,75.20,20.96,4.14
C0473,2015,66.29,23.30,5.37
C0473,2016,62.75,16.16,5.71
C0473,2017,70.28,42.51,4.74
C0473,2018,82.19,10.09,3.41
C0473,2019,66.50,46.63,2.94
C0473,2020,78.10,15.13,2.38
C0473,2021,73.56,12.04,3.53
C0473,2022,86.65,49.81,1.24
C0473,2023,67.79,49.99,2.14
C0473,2024,82.80,17.67,2.79
C0474,2015,83.68,15.35,5.27
C0474,2016,68.57,17.91,2.88
C0474,2017,69.54,30.45,2.20
C0474,2018,63.34,22.85,4.91
C0474,2019,69.82,23.45,5.72
C0474,2020,59.97,42.38,4.87
C0474,2021,84.33,45.61,1.63
C0474,2022,60.00,48.79,2.60
C0474,2023,60.30,30.59,4.01
C0474,2024,85.83,19.85,1.98
C0475,2015,71.29,32.20,4.18
C0475,2016,54.21,44.84,2.18
C0475,2017,63.83,11.24,3.71
C0475,2018,78.22,46.45,4.53
C0475,2019,66.23,19.06,4.93
C0475,2020,66.93,22.42,5.00
C0475,2021,69.95,24.56,4.87
C0475,2022,58.90,46.55,1.69
C0475,2023,66.96,17.04,5.95
C0475,2024,58.61,18.92,4.86
C0476,2015,64.03,39.24,1.52
C0476,2016,71.29,47.39,4.49
C0476,2017,77.75,14.19,3.35
C0476,2018,75.36,30.89,3.14
C0476,2019,73.02,46.58,4.38
C0476,2020,73.82,45.44,1.84
C0476,2021,70.44,47.94,6.00
C0476,2022,74.58,46.08,3.72
C0476,2023,65.02,22.59,3.97
C0476,2024,85.98,18.32,3.13
C0477,2015,73.62,46.06,4.03
C0477,2016,87.46,38.48,4.32
C0477,2017,66.18,25.14,2.73
C0477,2018,65.78,38.52,3.31
C0477,2019,88.60,22.29,2.28
C0477,2020,79.16,33.25,4.86
C0477,2021,70.75,19.33,4.69
C0477,2022,78.74,32.47,5.05
C0477,2023,65.87,46.93,4.51
C0477,2024,80.35,40.86,1.10
C0478,2015,58.38,36.24,1.96
C0478,2016,88.04,19.84,2.94
C0478,2017,68.43,12.53,2.17
C0478,2018,53.72,38.42,3.66
C0478,2019,83.80,33.04,5.49
C0478,2020,85.77,18.50,4.69
C0478,2021,79.20,47.39,2.33
C0478,2022,75.19,32.08,2.99
C0478,2023,87.14,32.87,1.26
C0478,2024,74.88,21.95,1.03
C0479,2015,81.66,45.18,3.13
C0479,2016,68.85,45.66,4.64
C0479,2017,79.09,38.61,5.30
C0479,2018,89.96,13.97,3.16
C0479,2019,65.30,13.38,1.90
C0479,2020,78.80,28.78,2.31
C0479,2021,55.96,15.68,3.23
C0479,2022,75.40,23.28,4.25
C0479,2023,62.92,16.85,3.71
C0479,2024,84.66,22.40,5.20
C0480,2015,64.39,47.72,1.09
C0480,2016,67.81,40.13,5.96
C0480,2017,89.21,15.53,5.65
C0480,2018,58.61,36.76,1.75
C0480,2019,72.59,11.22,1.24
C0480,2020,84.55,49.34,4.09
C0480,2021,62.59,31.27,4.61
C0480,2022,50.61,30.22,3.38
C0480,2023,85.85,19.61,2.39
C0480,2024,74.79,28.31,4.20
C0481,2015,59.22,31.05,4.18
C0481,2016,61.05,36.33,1.74
C0481,2017,81.98,11.84,5.00
C0481,2018,75.68,23.69,4.75
C0481,2019,79.30,25.48,1.42
C0481,2020,73.09,15.97,3.31
C0481,2021,81.60,19.59,2.97
C0481,2022,82.84,19.47,3.31
C0481,2023,65.48,42.42,3.31
C0481,2024,86.04,37.49,3.62
C0482,2015,70.21,46.91,2.39
C0482,2016,56.41,22.40,3.35
C0482,2017,58.74,45.27,1.50
C0482,2018,79.35,44.55,1.88
C0482,2019,65.09,27.92,1.44
C0482,2020,60.50,35.19,1.93
C0482,2021,74.19,33.92,1.02
C0482,2022,81.29,22.31,1.19
C0482,2023,54.37,20.48,4.98
C0482,2024,67.97,16.76,2.00
C0483,2015,80.86,43.51,3.60
C0483,2016,86.15,31.34,2.85
C0483,2017,50.54,23.53,2.65
C0483,2018,76.24,30.40,5.29
C0483,2019,73.89,13.22,3.43
C0483,2020,70.71,14.24,3.58
C0483,2021,56.41,40.37,3.30
C0483,2022,79.67,46.05,2.34
C0483,2023,65.71,22.81,4.42
C0483,2024,59.39,26.37,1.24
C0484,2015,84.00,24.95,2.41
C0484,2016,62.28,29.16,4.31
C0484,2017,57.94,26.56,1.17
C0484,2018,62.48,25.45,1.13
C0484,2019,57.24,36.40,2.86
C0484,2020,81.09,20.88,2.26
C0484,2021,57.28,47.71,4.50
C0484,2022,78.67,22.34,4.78
C0484,2023,56.50,18.58,1.18
C0484,2024,59.05,48.88,3.18
C0485,2015,63.70,19.15,5.72
C0485,2016,88.00,31.47,2.56
C0485,2017,86.55,23.16,1.98
C0485,2018,53.40,13.10,3.61
C0485,2019,63.43,48.12,3.25
C0485,2020,63.85,24.97,2.10
C0485,2021,58.46,35.79,2.13
C0485,2022,67.42,44.49,4.43
C0485,2023,79.92,32.12,2.61
C0485,2024,53.97,38.51,5.93
C0486,2015,76.87,41.38,2.45
C0486,2016,60.43,25.26,3.74
C0486,2017,75.70,35.15,1.37
C0486,2018,77.28,18.24,3.69
C0486,2019,79.13,12.21,3.30
C0486,2020,84.47,49.47,2.75
C0486,2021,85.98,13.70,3.15
C0486,2022,80.37,27.15,1.89
C0486,2023,69.24,12.70,5.10
C0486,2024,51.77,46.91,5.61
C0487,2015,87.48,14.37,5.19
C0487,2016,74.05,41.46,5.02
C0487,2017,71.38,38.63,3.74
C0487,2018,59.58,11.80,2.67
C0487,2019,77.37,38.85,1.86
C0487,2020,89.79,48.77,5.10
C0487,2021,63.20,30.84,1.22
C0487,2022,81.98,21.58,1.91
C0487,2023,61.64,31.80,3.01
C0487,2024,69.51,14.84,1.97
C0488,2015,58.53,48.24,3.91
C0488,2016,70.51,24.61,4.62
C0488,2017,68.37,28.28,5.55
C0488,2018,51.56,26.06,2.05
C0488,2019,65.27,11.11,2.40
C0488,2020,52.51,11.37,4.58
C0488,2021,68.03,32.49,2.09
C0488,2022,89.21,30.09,2.92
C0488,2023,61.72,49.46,4.77
C0488,2024,70.63,20.53,2.88
C0489,2015,55.21,24.74,1.73
C0489,2016,56.16,49.51,2.35
C0489,2017,64.22,11.92,1.40
C0489,2018,69.59,35.71,4.37
C0489,2019,78.06,14.07,1.23
C0489,2020,68.27,47.86,3.87
C0489,2021,50.98,21.52,5.75
C0489,2022,60.84,42.56,5.30
C0489,2023,50.99,46.45,1.36
C0489,2024,86.72,43.88,4.57
C0490,2015,51.16,32.28,4.45
C0490,2016,51.98,48.94,2.49
C0490,2017,61.93,37.06,1.55
C0490,2018,75.29,41.45,5.27
C0490,2019,64.32,19.76,3.77
C0490,2020,52.46,26.73,4.49
C0490,2021,83.45,33.93,3.29
C0490,2022,78.01,15.83,2.11
C0490,2023,65.85,48.63,2.30
C0490,2024,77.08,14.39,3.67
C0491,2015,60.98,39.31,2.17
C0491,2016,71.11,12.32,2.99
C0491,2017,85.22,14.11,1.37
C0491,2018,54.31,34.93,5.98
C0491,2019,83.88,28.10,4.08
C0491,2020,81.54,10.15,1.73
C0491,2021,87.96,25.75,1.65
C0491,2022,70.55,20.00,3.42
C0491,2023,61.00,44.86,1.12
C0491,2024,64.12,38.32,3.06
C0492,2015,75.59,39.50,5.72
C0492,2016,55.63,48.04,5.12
C0492,2017,64.07,38.39,5.65
C0492,2018,79.06,16.42,1.56
C0492,2019,72.95,47.49,2.85
C0492,2020,52.51,14.52,3.77
C0492,2021,69.87,17.70,4.60
C0492,2022,70.97,21.41,2.96
C0492,2023,78.03,17.00,2.59
C0492,2024,50.43,10.73,2.53
C0493,2015,67.14,28.37,4.95
C0493,2016,85.46,37.52,2.91
C0493,2017,51.01,26.85,1.08
C0493,2018,76.90,19.39,4.85
C0493,2019,58.93,45.32,1.81
C0493,2020,65.50,25.53,4.14
C0493,2021,85.36,43.56,1.15
C0493,2022,64.50,17.14,2.93
C0493,2023,71.82,23.34,3.28
C0493,2024,53.59,42.14,5.87
C0494,2015,62.99,11.22,1.44
C0494,2016,55.67,46.82,4.76
C0494,2017,72.46,25.86,5.82
C0494,2018,68.39,49.12,2.38
C0494,2019,60.58,38.05,2.13
C0494,2020,89.98,47.98,5.76
C0494,2021,56.13,12.65,3.45
C0494,2022,83.02,38.88,5.11
C0494,2023,51.43,45.02,4.97
C0494,2024,83.87,49.50,2.63
C0495,2015,69.08,11.34,1.94
C0495,2016,83.13,13.33,4.51
C0495,2017,79.89,39.27,3.51
C0495,2018,72.91,11.56,3.45
C0495,2019,64.86,10.45,3.73
C0495,2020,76.62,31.80,1.13
C0495,2021,83.30,31.18,1.03
C0495,2022,70.13,34.54,2.57
C0495,2023,66.59,10.56,2.62
C0495,2024,55.72,30.13,4.59
C0496,2015,85.85,21.47,2.63
C0496,2016,60.69,40.24,2.80
C0496,2017,54.94,23.93,3.75
C0496,2018,52.65,24.26,3.96
C0496,2019,80.03,36.17,2.67
C0496,2020,77.00,36.43,3.79
C0496,2021,54.82,12.33,4.09
C0496,2022,71.21,35.04,2.31
C0496,2023,56.11,36.31,2.18
C0496,2024,65.34,28.30,5.45
C0497,2015,81.31,43.11,4.24
C0497,2016,59.11,10.36,2.56
C0497,2017,51.11,48.73,3.75
C0497,2018,57.73,25.04,4.54
C0497,2019,66.02,33.83,1.11
C0497,2020,59.67,11.37,5.60
C0497,2021,78.89,38.36,4.59
C0497,2022,81.57,31.75,2.96
C0497,2023,59.62,48.41,5.66
C0497,2024,60.74,26.90,1.28
C0498,2015,72.40,38.87,4.77
C0498,2016,80.10,12.97,3.63
C0498,2017,88.37,12.58,4.32
C0498,2018,62.02,47.96,3.36
C0498,2019,86.44,20.13,1.74
C0498,2020,57.27,46.50,2.30
C0498,2021,51.64,13.50,3.32
C0498,2022,81.70,35.51,5.59
C0498,2023,69.14,32.06,1.34
C0498,2024,53.07,48.65,1.52
C0499,2015,52.84,26.16,1.76
C0499,2016,50.54,11.94,4.16
C0499,2017,62.25,28.96,2.83
C0499,2018,79.41,42.97,1.75
C0499,2019,76.61,12.10,1.61
C0499,2020,89.99,11.45,4.37
C0499,2021,73.76,42.87,3.31
C0499,2022,54.42,42.96,5.36
C0499,2023,89.14,18.00,3.02
C0499,2024,77.72,36.30,4.28
C0500,2015,64.96,12.57,4.98
C0500,2016,59.88,40.62,5.77
C0500,2017,58.89,22.21,5.35
C0500,2018,88.25,19.22,4.88
C0500,2019,66.78,37.11,3.06
C0500,2020,69.47,46.46,5.91
C0500,2021,83.47,11.66,2.32
C0500,2022,88.55,15.75,4.31
C0500,2023,50.18,20.23,1.65
C0500,2024,89.61,47.11,4.03
